10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-0.7965904,-0.5045463,-4.4293537,3.082623,-5.7665696,3.4587324,-1.7400554,0.8804147
-4.6680174,4.3572035,1.1854228,4.5146413,-1.6883681,1.4640476,-2.1517963,-0.8527559
-2.4335463,0.25814378,-0.5195076,5.466947,-0.52635825,1.237386,-1.1988176,-1.0435846
-2.0143647,0.47368297,1.4947014,3.925926,-2.3868659,3.8670633,-1.9035531,5.2781444
-2.2004201,4.1095767,-1.390623,7.807949,-0.7261669,4.7443123,-3.2057285,1.2477185
-2.100978,2.2202437,-1.0091672,2.8468304,-0.7488687,2.6053054,-2.3552027,0.70278543
-6.1650896,2.7475488,-0.33435652,9.824957,-2.010869,9.891964,-1.5188359,0.83747333
-2.1269147,0.4583398,3.678148,6.000775,-3.7513685,3.9932203,-4.3918557,3.0205145
-4.3548193,-3.0162625,-18.865185,3.3205125,-0.7625052,5.8739796,-2.88291,5.67517
-2.8717713,2.5620632,-0.48920715,3.8703947,-0.73602283,4.0431027,-0.56988364,2.118892
-0.35174534,2.6736822,-2.7727783,6.475142,-2.6603994,4.920014,-2.3736956,0.7440603
-2.2843742,-9.208832,-0.7888723,4.282826,0.3193267,7.0068893,-1.7026637,-1.9147034
-1.6447903,0.6945773,0.288882,1.2606719,1.0947597,1.3169833,-1.694061,5.7387247
-3.8138907,0.70452887,-1.069302,3.40213,0.16288123,5.726736,-2.1661568,1.7760062
-0.78401476,-3.9534106,1.6280916,9.021633,-0.88571155,3.8937352,-1.363736,0.89283204
-6.62168,-0.63758063,3.9552214,5.0921106,-0.7872424,1.4608066,-1.9355834,-1.3084525
-18.170347,1.483532,-8.782836,1.6732733,0.5339705,3.893708,-2.481066,0.6297878
-0.07569727,-1.0973868,-0.44915578,2.7922263,-0.45296276,4.5967393,-1.0264783,0.26788
-3.1252327,-0.8984413,2.0391853,3.3192523,-2.8098834,1.4433384,-1.5275614,0.58672345
-1.8234692,-1.0113403,-1.1567506,5.4054956,-3.4616883,5.024898,-1.7932456,3.2695909
-3.1682808,-1.476451,0.08398571,7.3569174,-3.932476,5.83614,-2.5908272,0.7905841
-0.5068344,-6.7960677,-0.39712852,1.6009843,-1.0199112,2.3083017,-3.9045117,0.98311687
-0.65952814,-0.5812782,-0.48884943,4.574519,-2.3543832,6.5489883,-0.14019305,1.2569289
-2.290368,6.7226553,1.527809,2.758306,1.7665532,7.695707,-4.004485,0.86441845
-2.681328,1.5838798,-3.0655885,2.888065,-2.9876611,6.1116886,-3.6375263,1.0427136
-2.6557293,1.3949525,3.1000025,7.0532575,-0.8594085,0.9614908,-0.09965929,5.6113706
-2.161048,-5.319735,-0.21535927,4.329406,-3.518739,3.8565996,-2.6469338,5.7502165
-3.9792542,1.4793411,-1.1301965,3.4116888,-0.027327586,1.6814815,-1.8537406,1.1895593
-0.10183726,3.7291842,-0.38126883,6.441228,-0.4681992,5.5322003,-4.3815594,1.5698813
-3.6590948,-0.4279186,-0.37894058,3.6598678,-0.641727,4.813444,-5.102841,1.0546153
-2.4159985,-2.7874167,-0.7268405,2.1358573,-0.15498723,1.7681788,-1.7882459,1.075765
-0.06435745,1.0403146,-2.6479976,1.9389915,-0.34676698,9.411057,-1.6040733,0.7884736
-0.6878128,0.87449384,-2.6057255,2.7761848,-0.6026805,4.4772964,-2.9198203,1.0695324
-1.3707324,1.0364939,-0.15229101,2.5399833,-3.281781,7.7274504,-1.7693843,6.1202283
0.7036392,1.9088389,-3.2016416,2.7161133,-3.3058114,4.952001,-2.6881335,1.3864123
-1.1490026,-0.58164823,2.2965374,6.0853806,-0.38112453,1.6552758,-2.3287563,1.6468302
-2.3567145,0.79935324,-4.25488,2.3023124,-5.321663,4.2250814,-3.6876462,5.6479073
-1.3441329,-1.2236485,-3.3680463,5.914877,0.5149006,4.1562057,0.22863716,0.93543535
0.022555845,0.65176904,1.5654058,6.0283027,-0.76994497,3.8699524,-1.9107829,0.74394417
-8.5260105,-1.2515969,-0.05243365,6.4182224,-0.393827,4.1966267,-4.0703416,4.6147146
-0.34028235,7.5799165,2.654248,3.6929457,-0.29556617,0.67194885,-1.8142074,1.9864819
-0.11050701,-1.610807,0.008891198,4.0995765,0.5837831,4.202002,-2.5666893,5.3993597
-0.4241607,-1.3783308,1.9198457,2.268899,-0.28010434,4.6364775,-2.0524309,4.2303014
-10.777723,3.1788547,-19.84704,2.533889,-0.4327471,2.2682698,-3.7549715,-0.5298553
-0.47855332,-3.876524,-0.6159712,5.486251,-1.2937436,1.5635395,0.3307041,0.9875633
-0.7646567,-2.154937,3.6262763,0.84407556,-0.8562615,3.3518076,-5.3897257,0.33396208
-4.604325,-1.6456169,-1.1768193,6.4377246,-1.5707419,4.264249,-4.417281,0.8686429
-1.7213318,0.9791097,-0.76577944,6.6392474,0.11120401,2.3657913,-1.8585558,1.6658865
-1.2662175,1.4891737,0.5683716,3.6451745,-0.32669988,3.9005039,-2.668449,4.6309156
-0.40212736,2.6176524,-8.085091,3.402251,-1.0159599,4.7361536,-4.2518196,5.3463473
-0.0022294163,2.8723261,0.21404275,3.1253304,-1.3272269,5.1527867,-4.301284,-1.6974317
-1.7540535,3.7367296,1.8540446,3.4503057,-1.1795958,4.2283444,-5.408567,5.7592254
-0.7465693,-4.0852637,-1.1175709,2.4736552,-1.8551322,6.168444,-1.3577015,-0.09600172
-1.518666,2.4895308,0.5819005,4.3783407,-0.4628819,4.9300046,-2.8161073,1.4008342
-2.6352112,-2.2348871,-0.5621288,2.798464,-1.9247011,4.6983194,-0.062373284,4.52806
-4.1181808,1.2158897,-0.63109064,2.6094291,-2.345533,2.0801272,-2.1583362,-0.66984683
-0.3529039,2.1387942,-0.494854,7.954274,-1.2921675,3.4815693,-3.63504,1.063942
-2.4644456,0.6362944,1.5044909,6.202887,-5.109613,0.6261934,-0.014230698,3.61248
-0.2811011,-3.2619324,-4.860678,3.1414163,-2.8108943,8.154633,-0.78931713,1.7138379
-2.5072796,-2.6806245,-0.92476314,4.6100636,-0.7629799,3.748486,-5.543813,0.8855135
-0.31668556,-3.2100654,-0.37276524,4.0411477,-1.2943344,2.6345916,-3.4179938,5.6130695
-1.7919973,0.84017766,0.729903,3.6325498,1.2802335,6.3892865,-2.2526953,0.6495032
-0.68721515,4.024968,-0.751921,6.756621,-3.90946,3.7571657,-1.7251691,-1.1578536
-2.4121792,-0.8145425,-0.42475408,3.571604,-1.7636572,2.8738754,-2.8913112,1.9244945
-9.745377,-0.5189217,-0.78558695,5.480911,-3.257626,4.9785194,-4.102044,4.691841
-1.0275433,3.4081557,-1.8385315,2.2562623,-2.7533412,4.6665387,-1.7708972,1.7876755
-2.348206,6.9505024,-10.461002,6.826618,0.14362863,4.867324,-2.322681,-1.6254654
-5.888334,1.237448,-3.616094,3.5018651,0.47599074,6.010469,-1.9116948,2.9577312
-0.31131703,-2.6724257,2.0413325,2.3970199,-4.7996335,6.199045,-1.6208209,0.7525741
-4.6450787,-8.113705,1.0825388,5.4221897,-0.9235884,1.4929905,-4.2311225,1.2756265
-4.2649455,1.1723187,-0.9846725,3.3662689,-0.48733908,0.48551714,-1.5596087,5.212069
-0.3946466,2.0503595,-1.4134547,3.9189112,-0.92466754,2.6018956,-3.7185051,6.032508
-0.5541524,-1.42344,-9.729538,4.6363816,-2.265005,4.001878,-3.9012842,-0.28995517
-0.64501995,-0.656409,-14.711945,5.1318836,0.36712947,2.1860497,-1.868463,4.4313583
-0.50837606,-1.3010179,-0.64612305,3.3110604,0.10347565,0.88401425,-4.511603,-0.98788434
-8.114182,1.5428675,0.1652069,3.9830887,-2.1435864,2.346788,-4.6067643,-1.3478113
-2.0086877,0.87913835,-0.9595186,3.0807788,-3.0491977,8.470816,-1.2366569,5.572529
-2.4065812,-1.6752533,-3.6394908,3.9545403,0.21138752,0.9945233,-2.845409,1.1876708
-1.6376121,2.6458218,1.5976673,3.6826038,-1.1304082,2.7912455,-5.124216,-0.5892438
-1.3012924,0.90450567,1.6928657,2.8814278,-1.3931314,1.6350157,-4.3638315,1.1896925
-5.1661396,0.41352823,0.9307362,4.460969,1.7192951,6.34927,-4.2327976,4.620107
-4.3541803,4.3141065,1.7527972,2.8896532,-0.9917844,4.511965,-0.65846777,-1.524406
-1.4146863,-1.6286312,-12.010327,3.831408,-0.4323168,4.430984,-3.3912878,1.3107576
