10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
0.7834312,0.28532892,-0.3643402,0.5751651,-0.7158311,2.4556084,-1.8286123,-1.2015976
1.0921344,0.5600618,1.0482197,-0.48994994,-2.8591683,0.033870906,-2.7967916,0.91190195
-0.12062423,-0.4901335,-0.42189392,0.7792392,-4.1349006,1.3250891,-1.8557589,-1.0505787
0.027608583,0.12081067,-0.23969693,-0.15878226,-4.2159,0.3695781,-0.99985427,1.0551276
0.1303295,1.045012,-2.0322466,-1.1641818,0.12220232,0.1945511,-4.5002303,0.0128236795
-0.3268969,-0.06428745,-3.822727,0.21841066,0.9594144,0.7518125,-1.8194735,0.41065145
-0.3501859,-0.21886145,1.2464924,-0.10397938,0.22856544,1.6159475,-2.8398592,1.5224832
0.40650123,-0.2204802,-3.0744653,-0.27744055,-0.1357261,-0.64712965,-3.7530453,0.42699265
1.0322301,0.036664452,0.46591535,0.6163733,-0.5852567,0.67285216,-2.0765312,1.8606424
0.1300118,0.028954023,-0.47328,-0.32402417,-0.008920226,2.5794585,-2.3175752,2.0972538
-0.1251265,-0.37505463,0.8085697,2.1087985,-1.1212541,-1.1365674,-4.414894,1.6068497
-1.1450906,0.21789561,-0.21612938,0.20938797,0.5122505,2.6696749,-2.6084542,-0.20077682
0.16590892,-0.59615934,-0.5072969,0.8275815,-0.47997272,1.3732829,-1.6101316,1.1597216
0.50417465,-0.18158068,-0.008092066,1.0049461,-1.2956971,0.46200252,0.80694926,0.81455463
-0.29738343,0.8160757,1.5457332,-0.007485887,-0.21453452,2.340948,-2.5271802,-0.3313188
0.63486475,0.7458363,-0.7938182,0.6634444,-0.3274017,-1.0759954,-0.70447934,-0.7172654
0.893877,-0.08848595,-0.30788273,0.2524839,-0.66593146,-1.4787427,-3.6818986,2.090755
-0.14828339,0.06839666,-1.3331974,-0.19905134,-0.035646755,-0.04016663,-0.8486305,0.4477223
-0.5269508,-0.21383698,0.1368027,0.0895839,-1.2310152,0.021962471,-1.101064,0.015586491
0.20277315,1.4100162,1.150793,-1.3453355,0.1831037,1.2573609,-0.43680423,-0.719837
0.016626388,-0.09701344,1.2023915,0.26735324,-0.5747228,1.5920982,-2.4969053,-0.37156227
-0.5648749,0.42172402,-0.6280751,0.6136105,-0.30198655,1.3571978,-1.9236442,-1.0682039
-0.0360444,0.14646272,0.99613863,1.9978986,0.73093265,0.7210989,-0.80509484,0.95604545
0.21613652,0.3560262,0.97591954,1.0227969,0.90847486,3.0603805,-4.9271994,0.32236442
0.8944312,0.28009388,-0.41420314,0.5708373,-1.0488353,1.369219,-3.880896,0.3457544
-0.004105797,0.3530115,-0.38080692,0.9948785,-1.2413492,2.9316435,-2.1120975,1.930143
0.64103496,-0.022790633,1.59513,0.6563154,-0.2674975,-1.0817363,-0.4380883,-0.5055979
-0.27185774,0.20140679,1.4963535,-1.9264684,-1.8202606,1.6223662,-0.88226914,-1.1399858
0.009644867,0.8047758,-2.167651,1.1040846,-1.5572506,-0.046952426,-2.5897071,-0.8758658
-0.27037856,0.17167552,1.2853442,-0.069063455,0.49154648,1.8995712,-2.1887546,0.6775445
2.0325072,-1.5020119,-0.36578393,1.5411655,1.2598591,1.5378767,-1.2338976,-0.053231075
-0.19139534,0.41985255,0.16254824,0.33084068,-1.60672,1.1144477,-0.56778675,-0.42099917
0.4070532,-0.21043086,-1.5425973,-0.2834443,-1.1132985,0.6805344,-0.73555326,0.05289981
0.2090755,0.6891558,-1.7813303,-0.60904706,1.1375252,1.8703653,-0.42253596,-0.80933636
-0.3147381,0.469738,-0.26608282,1.4359174,-1.2551087,1.9367974,-4.0247264,0.29592818
-0.23106144,-1.3870115,-0.4740484,0.068071365,-0.43161842,1.1779634,-1.8279976,0.4689471
-0.09781556,0.29550302,0.48393083,0.16485514,-2.2636542,-0.65281236,-4.7994986,-0.5628383
0.36900854,0.14522049,-0.6139469,-0.42528683,-1.4816575,-0.6056687,-5.2656965,-0.75952727
0.54406595,0.04483336,2.5320578,0.2828441,0.14285511,1.3941423,-4.3568287,0.95444036
0.89076847,0.1592657,0.81209236,2.0016398,-1.2194824,1.9642923,-3.7379813,2.440693
0.5562907,-0.5808905,1.5850171,-0.03494154,-4.3524575,2.3444521,-0.9664649,1.0919354
-0.07557615,-0.50987744,-1.3379401,0.80571467,-1.044399,1.1178799,-3.2150211,0.39718232
-0.044632617,-0.3546217,0.38836282,-0.08281775,-0.49175653,2.0946448,-0.80450404,-0.7382546
-0.33490637,-0.11015601,-2.7206707,0.54123783,0.42154217,1.2446004,-1.6855779,-0.101896174
-0.11752706,0.57046205,1.2262682,-0.40103367,0.7299764,-0.086837314,0.68277985,-0.87901455
0.40473863,-0.20647213,-0.9196901,0.7143575,0.21542245,-0.43387237,-0.88438994,-0.52515954
-0.32807317,1.105416,0.105710834,0.62685853,-0.6854641,0.16135126,-1.4868569,-0.9457694
0.5861109,-0.38203123,0.90337443,0.38429886,0.30212486,0.817869,-4.022129,-0.60056823
-0.0030688893,-0.039397836,0.70089436,-0.36413103,0.64563555,1.5238203,-0.3273197,-0.28832617
0.08839929,0.9066666,-1.7954278,-0.5336256,0.88165957,2.4103172,-1.1669071,-0.9291618
0.04513389,-1.2824008,0.40425497,-0.4755237,-0.88663363,-0.8439655,-2.3118618,-0.6951971
0.041591153,0.2238714,0.8833133,0.09513429,-1.7136073,-2.071825,-2.0135772,1.239488
0.13697858,0.44089264,0.69308746,0.30847266,0.93905365,0.99723315,-1.5215851,0.3785598
0.19099513,1.0286868,-1.6669623,-1.1571227,-0.45680472,2.4955359,-0.8759785,0.8061399
-1.1986034,0.67689645,0.5551134,-0.073591866,-1.2709752,1.4563243,0.52222943,1.0113187
-0.28733835,0.46155754,-0.047855716,-0.09968661,-0.5467327,1.985512,-1.1008455,0.29936376
-0.55103445,0.33917928,-2.162161,-0.027996944,0.3920682,1.226094,-2.448445,1.2222282
0.69791466,-0.5825041,-0.18727097,0.46042216,-0.33800554,1.7750893,-4.445773,0.8946113
0.5614714,-1.1301235,-1.3382431,-0.194867,0.5649539,2.6067314,-2.4476187,0.6199865
-0.6297677,-1.2860819,1.3779078,-0.28317878,-1.830465,2.0288718,-5.1051836,-0.9660619
-0.2779238,0.34765223,-0.34861797,0.3873861,0.20463757,-2.7846918,-1.6124948,0.026303057
