10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
0.8694115,-1.0823455,-0.35620287,0.10090665,-1.2874274,0.34331945,1.2033256,-0.9001096
0.32292023,0.4666863,2.7656424,3.5335965,-0.32696113,0.29202986,-1.6396483,-0.03876132
0.4671149,-0.6774702,1.4931903,0.028454566,0.5559552,-0.45029044,-1.3102727,-0.048832435
-2.9035273,0.7265159,4.1270137,0.13463327,-1.6417161,3.0284903,2.6991198,0.55269545
-0.25595707,0.1361009,-2.2153633,-1.220279,0.8225511,3.3638868,-2.2621517,2.220303
1.3713056,-0.40433225,1.670624,2.3662531,0.74715436,0.51669693,-2.7342236,-0.29366738
1.8190628,0.087659925,-0.6109971,0.5728573,-1.1343817,0.23295213,-1.4749315,3.0103545
0.11659346,-0.12688462,2.8314035,0.60187453,-3.9670079,-1.3372092,-1.3163925,0.4529747
-1.0835385,0.94897664,2.3442514,3.3845413,-1.2080196,1.962262,-6.189915,-0.4486956
0.29932022,-0.50615245,-1.3475313,-0.8809936,-5.094949,2.1436906,1.2162585,0.39033505
1.0944438,-0.79272187,-0.24293871,-0.10236575,0.278238,0.74579173,0.13952368,-0.6586009
-0.11106656,0.09108293,-0.0030872454,0.73306024,-1.6859945,-0.026605293,0.11975028,0.3534486
0.6619786,0.24764499,-0.07096566,5.4833302,-2.3524246,3.8306277,0.48130974,2.4187953
0.07260576,0.100102134,2.4609358,0.01960435,-2.170769,1.132365,-2.313945,1.7684315
1.372707,-0.1605231,-2.2119627,-0.62773275,2.4431858,0.37001866,0.19009098,-0.07254002
1.6029544,-1.2168288,2.5593638,5.0222893,2.8808062,2.1320589,0.14883664,-0.25821188
-0.26055974,-0.42453653,4.1707516,0.6065105,-2.4067059,1.2949833,-4.2356253,0.2319054
2.8039308,0.45026302,-4.1448183,1.2528248,0.013875528,-2.2291498,0.44687194,2.2784042
1.3911716,0.55471337,-4.0597277,-0.16868176,2.6382954,0.13343115,1.4410948,2.9506416
0.42202199,-0.6396429,-1.3935267,3.377052,-0.42860118,2.1882098,-3.7961063,-0.21839187
-0.33706683,0.11397415,0.35769698,2.257671,-0.84152704,0.5001918,0.05210068,1.2115765
0.6959242,-0.37837163,0.31804433,3.5030468,-2.9542787,-1.3560725,1.4504964,-0.92534715
0.42177185,-0.34334078,2.219008,2.7836213,-1.3184673,-1.3491433,0.16962433,0.10436187
-0.113154456,0.1424214,0.4027916,3.7404292,-0.3074439,-0.01567016,-4.5033383,0.06021836
-1.7496779,-0.47832435,1.2110676,1.2072538,-2.4538615,-0.6325745,-6.546731,-1.1407542
-0.3070665,-0.7590901,-0.74470913,-0.6829463,-0.8770372,-0.78335947,-3.6349854,3.2583244
-1.0652341,2.7629547,-0.28448334,3.7738056,2.6630359,0.48533443,-2.1288571,-0.013575001
-0.27229744,0.5136557,3.735029,0.6719779,3.0165427,-1.4827008,1.199026,1.7571583
-0.81002367,-0.45536175,0.90132624,0.7914234,3.1950479,-0.9474531,-0.9291755,1.5426869
1.438507,-0.5894467,-4.003997,3.059693,-2.1258638,-0.915872,1.3350902,2.6227448
1.0778155,0.0068073506,-2.0570548,1.7802366,-1.8220536,1.3740684,-6.687004,-0.2733817
-0.68142444,-0.30826563,-0.5105387,2.1298099,1.9096816,1.4739325,-4.172631,2.2716455
-0.8428077,-0.35000148,-1.0393891,-0.6876139,-1.9880937,-0.14677735,0.35252655,2.4021773
1.2483066,0.5320954,0.108150914,3.9095266,-1.6905828,0.27710587,0.06885172,0.6831213
-0.006232974,-0.79775614,2.2422519,0.2108727,-1.4942029,0.15094547,-0.52900153,1.1064667
1.3577758,-0.13075799,-2.773639,0.8614943,-3.2618678,0.03001185,-1.2715421,0.47300422
-1.2172271,0.06913773,1.0285932,-0.031972967,-5.3154645,1.0762516,-0.7395524,-0.3482679
0.42125136,-0.44959804,0.44179112,1.2396092,-0.72490674,2.8094838,-1.2346283,-1.1414509
1.2465069,-0.4878355,-4.078931,4.0896406,-1.7668623,0.24356112,1.0223154,0.9417635
