day,mixed_setting,mixed_time,night,rural,urban
1.4784609,0.21784204,-0.09547238,0.473961,-0.09186092,-2.7356305
-0.42377907,-0.5206333,0.1619489,-11.020568,0.2513595,-7.4587746
0.83086854,2.2663147,-0.27134547,-12.975895,1.2732002,-0.71009886
0.64889354,-0.4477604,0.16575758,-0.4778921,-1.7351104,0.06835653
-0.030486548,0.6465286,-0.45944288,0.050396547,-0.9667065,0.53591764
-0.048603624,-0.7422776,-0.33020207,1.5234463,-1.032401,0.103319414
1.678857,0.15634644,0.27453774,-0.5121344,0.25789577,0.4162966
-0.17620863,0.44771203,0.1852518,-14.244743,2.507079,-10.406093
0.842415,-0.21355268,-0.32213733,0.8690971,-0.6128353,-9.788851
-1.1307727,0.123093344,-1.6725972,-13.082908,-0.6474302,-10.886351
-0.86519367,-0.310958,0.5421232,0.22155084,-0.59106576,1.3975245
0.5349984,-0.7432458,-1.4442092,1.2959718,-0.62394714,-8.815493
0.32356995,0.8578751,-0.24076436,-0.29928905,0.3506474,-12.436861
-0.6644152,0.3783344,-0.4339902,-7.540539,-0.70906156,1.3103
0.19317535,-0.16442314,-0.56279045,-0.19668041,-0.5988812,-7.3576913
1.02244,0.90708065,0.17219716,2.0067399,-0.24049053,-2.144018
2.507079,1.1977026,1.831364,-3.1109016,0.8605799,-13.361579
-1.2188925,0.67986673,-0.3946176,-4.054926,-0.67853403,-4.4342575
0.32850134,-0.80181974,0.3039656,0.5352467,-0.3226547,-4.1951056
-0.19151166,0.71269095,-0.34754306,-0.85919505,-0.097488135,-8.603576
-0.3386066,1.5442117,-0.29916313,-3.2743037,0.93793863,0.2953444
-0.09095421,0.12988287,0.099082135,-8.762752,-0.124034524,0.052833218
-0.43644905,-0.6933632,0.6513917,0.92628074,-0.16560476,-10.620871
-0.39272326,1.644409,0.60050315,-6.7069945,2.4626586,0.48231336
0.45706257,0.7602918,1.9264753,-0.68713665,-0.48034155,0.6813071
-0.047894992,1.8988744,-1.0265193,0.53847504,0.40490043,-0.3231707
-1.7897707,0.8310146,0.96327007,-7.1141396,-2.1456168,-0.13490647
-0.43829834,1.1426735,0.4332269,-4.7083054,-0.58012635,-2.4783819
-0.029415062,-0.39459366,-0.22732405,0.71910876,-1.1749547,-8.831577
-0.05003796,-0.5827039,-0.37652242,-0.82404095,0.22415997,0.26936302
-0.4589447,-0.4764919,0.62886745,0.5880784,-0.67265064,-8.698261
-0.56436825,0.06117971,-0.7080212,-0.19620742,-0.06819388,-0.85919505
