day,mixed_setting,mixed_time,night,rural,urban
1.570175,3.366296,-1.4955087,-17.705925,1.7993484,-1.1436024
-3.6530402,0.21825868,2.2162187,-0.49779782,-1.8654526,1.4909576
-1.4525626,3.9136384,4.2920256,-7.3921666,-2.6750708,-0.0076873773
-2.718444,-3.015422,0.21825868,-6.960672,-5.1285095,1.069456
6.8573184,-0.04969987,-0.6345587,-13.995532,-5.346718,0.23160487
1.4418426,-0.8815486,-0.99922717,-1.4706702,2.3439372,-0.08097872
0.11299181,-5.976855,1.8326455,-7.2261724,2.8228633,-4.0165267
5.589164,1.9711037,1.2427119,-2.7539048,-4.2224946,-13.678032
-3.545615,3.7995043,0.7599029,-4.1221933,-6.1256948,-8.520101
-0.9591907,-2.076835,-1.2055488,-0.36599568,-3.731385,-4.250574
3.0337138,-1.0763037,-0.95677286,1.5530428,5.58121,0.71926755
-0.2588556,-1.8941334,-0.21883242,0.30307084,-6.4854827,0.09312621
3.8451931,3.361445,0.55194926,-0.27026716,-1.9322476,-7.735081
-0.4100743,0.88235664,-1.0674254,0.020972095,-1.6705583,-27.211664
6.260136,-0.4189911,0.9673733,-12.610582,-0.9419889,-0.61248183
-2.6480079,-4.7037725,0.5846287,-6.396201,-0.8508349,-6.7487464
2.7867239,-3.9064515,-0.21620621,1.837758,0.28085735,0.18813926
0.5295309,1.5477071,-1.8620222,-0.63208956,-1.7394562,-2.0139003
0.0774441,-2.2019053,2.0223553,-11.810449,-2.7188387,-5.0362577
17.282135,-0.26995638,-4.3100915,-4.2519174,-1.8420234,-0.86951375
1.5858742,-0.86319923,-1.7295246,-1.6432803,1.486734,-0.40100893
-1.6525096,-6.5420213,-2.5318506,-0.628333,0.9278777,-2.6750264
-1.0347121,-4.7333508,0.45696694,-5.275212,0.52583915,-1.040779
-5.4820275,1.3565438,0.83493936,-3.9359078,-0.38265023,1.6095909
-5.44663,-0.9908905,-2.8296099,-7.745778,0.40870312,1.6524856
-2.1716926,4.6083727,1.6786385,-3.2005787,0.53939366,-1.9422657
-5.6414766,-0.39055702,-1.3605005,-7.2423677,0.2916119,-5.6557918
-3.0346494,0.06632967,4.4968596,0.3566417,-2.9120817,0.9955931
-5.1110225,-1.8534007,-2.5152307,-0.7568532,-4.4412465,-0.77077824
-1.275303,1.5118955,2.1134517,-3.5208907,0.4151171,-14.316569
-0.48112193,-2.4489253,-0.45823053,-6.1897416,-2.2230592,-0.85453516
0.105685435,2.645169,-0.532835,-1.3476441,-2.2543688,-12.220023
-5.9052205,-5.797068,0.7815486,4.8251004,1.4418426,0.9411044
-3.132217,-5.25179,0.7505831,4.453499,-3.6446161,-9.54086
-0.5315936,-2.5363786,0.87774414,-7.7142363,-3.28501,-0.40967986
-4.468982,-5.8708344,-0.49323183,2.7960198,2.043573,-1.2239121
-2.72179,-1.0124022,3.0170002,-0.42117077,-4.4065332,-15.230481
0.5921125,-3.6417313,-1.1668302,-8.184892,-4.224402,0.020972095
-0.0045728115,3.0259888,-4.543279,-0.6372395,-0.16649269,0.8485707
-1.7028207,-2.2892778,1.2849088,-10.834035,0.44080502,0.30307084
-1.914793,0.91204107,0.052691493,-12.013439,-8.895765,1.9530451
-0.16410895,-1.2650663,2.53469,-0.40100893,-4.737181,-2.0238943
-2.316479,-1.0892136,-2.3689895,-1.2251378,-2.1383555,-4.0068245
0.52583915,1.1395043,-0.17529765,-17.182474,-5.295261,1.0385661
-0.33042064,0.9150199,-2.9536145,-1.3673005,1.9298211,-9.910163
1.1907887,0.79255164,-1.5739385,-3.5086203,0.015385,-3.0734599
-0.038701557,-5.1618767,-4.112856,1.2562706,0.39810437,-1.1722662
-2.1779132,1.8634813,-0.038337424,0.75245416,0.3197997,-14.050676
-1.3627559,-5.0709653,-5.467473,0.15965907,0.2440785,-11.82201
-8.008198,-0.35242665,-2.5158737,0.21375759,5.589164,-4.051538
3.7675457,3.0880804,-1.0564936,3.6289322,-2.5487344,-4.3182693
-1.0109789,-5.016375,-1.0602536,-4.9809785,0.04706,1.2359885
0.28687817,-2.743546,-3.6333847,-0.5884959,7.140559,-3.779256
1.0525817,2.8288994,-0.85839254,-5.1202135,-1.6216849,-1.889418
-0.8662387,-1.6975504,4.0740438,-4.672924,-0.5251937,-4.97085
-5.950496,-9.215999,-2.3514736,-12.389016,1.8640918,-7.883888
-1.9522797,4.83103,-3.5840604,0.6772465,-0.24756745,-17.64912
-2.076743,-2.59243,2.1667614,-4.0137305,-0.00019124529,-4.7036633
-3.7778168,-0.5793682,4.615596,-13.290415,-3.3332994,-3.940061
-0.40639624,-1.2926457,-2.258424,-26.499502,-2.8972144,0.559401
-1.4788691,2.9005542,-5.0064807,-3.6819293,-4.359356,-13.604907
-0.97138345,-0.11053465,-1.750439,-12.997078,-0.8087319,-4.157295
-2.7900724,-14.807327,-5.295366,-0.9322653,-4.3455396,-5.908342
1.6657294,0.41201407,0.23029424,-8.852296,1.2131987,-6.222763
-5.0288196,3.4776812,1.7015196,-0.19208753,0.72430056,-1.5961536
5.0855775,-3.1542835,-2.072812,-5.8364916,-4.8649917,0.75245416
-0.78613424,-5.124737,-1.6400001,0.2383531,3.894893,0.068860255
