day,mixed_setting,mixed_time,night,rural,urban
-1.2054583,0.22340736,1.2539219,-1.5171489,-1.0591822,-0.494644
0.31533274,0.3281001,0.32655814,-0.35081556,0.24162476,0.03527579
-0.61499065,0.45462078,-0.46747348,1.2135999,0.2712285,0.12345481
0.3527468,-0.26477012,-0.5565509,-0.21482907,0.407075,0.89767295
0.41957402,1.0661293,0.48289263,-0.1741109,-0.24853605,0.28440222
-0.6391247,0.42868143,-0.07040559,0.64196604,0.93997526,2.386854
0.68127227,-0.83009505,0.12108153,-1.2939255,-1.087086,0.21955214
1.5159057,0.35719496,-0.79091537,1.7525206,-0.39380306,2.3184102
0.05827517,0.46249598,0.25974482,-0.8202404,-0.5983399,1.207772
-0.8429785,-0.48351932,-0.95769835,0.76004463,-1.030597,-0.19664285
-0.37901402,-1.4592972,0.9601777,0.27850264,-0.025624307,-1.2440529
0.487836,-0.2708394,-0.355887,-0.9245877,0.53486955,-0.52875173
-0.19641979,0.40102088,-0.6009866,0.92631876,0.7067751,1.2309707
1.2970494,1.0905575,-0.8035367,1.3599606,0.68681645,-0.73392427
0.47096884,0.36980435,-0.06847606,2.584496,-0.27146292,-0.26118043
-0.30888504,-0.4430607,-0.33330637,-0.72368926,-0.12358543,1.1751134
-0.17406395,-0.35707533,-0.19957256,-0.19664285,-0.6466686,0.45672446
-1.030597,0.16558234,-0.3253731,1.450616,-0.7361731,-1.2476859
-1.2383474,-0.13941611,1.8751191,2.2942832,0.65345955,0.38454816
-2.342502,-0.62955385,0.61461794,-0.22825082,-0.5266195,-3.8082955
-0.3320667,0.25800183,1.3134009,2.8092225,-0.0111353425,-2.9462683
0.16402356,0.54142225,-0.22415313,0.43818223,1.9650009,-0.8625723
-0.8361859,-0.06847606,-2.4803898,-4.004719,-1.075978,-1.7112628
-0.17105524,0.62972635,-0.672135,1.4757459,-0.5257418,-0.208823
-0.7090692,-0.37560233,-0.3712959,2.07245,-0.84317654,0.764001
3.5164611,-0.2777462,0.75418603,-8.702434,1.3628856,1.8390667
0.2221075,-1.4727099,-1.1938043,-0.7072588,1.4321642,0.6649419
