day,mixed_setting,mixed_time,night,rural,urban
-1.9715613,-0.93954027,-0.3046247,-2.856484,0.6080755,0.45959786
-6.98953,-3.6369116,-3.6544907,0.91915876,-16.205631,-3.1556633
-15.02285,4.401984,-7.693459,0.48586035,16.634275,-4.354151
-0.7261748,0.34056154,7.691083,-4.0413256,-11.736714,-3.0515234
-23.416842,7.7394996,-1.8450696,-0.31451824,-2.813545,-2.928136
-14.1836815,-0.18307467,-8.800993,1.4119105,-5.236774,0.82470644
-8.572575,0.57422763,2.1733882,1.1091365,-17.489788,1.1694069
-1.9792248,1.8023528,17.93572,1.1551591,3.6570947,-4.0126505
-41.822803,-2.4163141,-6.341641,-8.251371,-0.3025603,0.7664565
0.037345763,0.89006066,-0.06304008,-4.01486,-8.1399765,2.0874064
4.5019855,-1.6616056,6.977435,-1.1442949,-6.0070143,1.7397721
-3.5606422,-7.8209496,-2.047682,-0.08770816,-7.4080153,1.3800943
5.723738,-7.3861165,-7.1103263,-0.45143792,3.6021938,-3.0325859
-24.3507,-2.4298174,-0.3012062,-2.9675736,3.6168308,-0.85304874
8.838525,-0.597344,-4.3453746,-5.276116,4.239927,-3.9090307
-17.09312,-3.898617,1.56384,0.033633344,1.7258649,0.93820584
-6.5674143,1.6730616,-3.9944353,-0.023788694,-10.206083,-5.7747054
7.565353,-0.63174635,-1.4348656,0.9521343,2.2606351,1.1150352
4.843988,-0.2877183,-17.051092,-0.31773695,1.4683437,-3.598713
-42.451447,-1.7773074,6.151364,2.1285563,3.6928277,-3.1965008
1.9143261,1.5133905,-2.204843,1.1302818,7.700495,-0.4460216
6.297294,0.74847513,10.889776,-0.062429633,-21.282711,-1.7125429
-18.074951,-1.4439667,0.118274964,-0.63148296,-1.3173333,-4.0779514
-13.9243555,-3.0825496,-13.627716,0.20476052,6.0197425,-3.7812266
-5.421823,-1.4055299,-3.0937135,-1.254377,-8.303171,0.55954957
3.0779479,-2.992398,-0.050676584,-4.1161036,-35.53702,1.8144807
2.4158022,0.009890967,-1.0347446,-3.7710595,3.5092888,-2.6337755
-23.371286,-1.1970316,-0.825512,-3.598713,-34.892803,-4.9857006
-37.362293,-12.5668955,-3.152442,1.1710964,-0.8777185,0.9024575
