,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_hitch_loss_hist,train_acc_yaw_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_hitch_loss_hist,val_acc_yaw_loss_hist,val_epoch_loss_history,rmse_val_history
80,1.1376404494382023e-06,2.1733558,2.1606703,0.0014256256,0.004131507,0.0014256256,,,0.0031060667,0.0021922176,3.3692886e-05,0.00071169174,3.3692886e-05,,
81,1.151685393258427e-06,2.1770186,2.1659975,0.0009811535,0.0051342472,0.0009811535,,,0.0020646409,0.0007542082,5.377699e-05,0.0009877707,5.377699e-05,,
82,1.1657303370786516e-06,0.45291162,0.44249856,0.0004857712,0.007498406,0.0004857712,,,0.020705309,0.0017352598,8.528457e-06,0.01891888,8.528457e-06,,
83,1.1797752808988765e-06,1.3473103,1.1670386,0.0012890167,0.17253765,0.0012890167,,,0.031266402,0.0030502276,0.00016943362,0.027199574,0.00016943362,,
84,1.1938202247191011e-06,1.5064751,1.4934207,0.0009633584,0.0072743157,0.0009633584,,,0.007002537,0.00294659,5.2949792e-05,0.0037382483,5.2949792e-05,,
85,1.207865168539326e-06,2.3981855,2.3896987,0.00072175707,0.004156307,0.00072175707,,,0.008187589,0.001027241,3.0159783e-05,0.006979389,3.0159783e-05,,
86,1.2219101123595506e-06,2.617174,2.6081157,0.00087072887,0.0038337968,0.00087072887,,,0.0052407836,0.001179049,3.3596953e-05,0.0038601523,3.3596953e-05,,
87,1.2359550561797752e-06,3.2536843,3.2505536,0.00024548473,0.0016576356,0.00024548473,,,0.021099309,0.0011237175,8.506988e-06,0.01992455,8.506988e-06,,
88,1.2499999999999999e-06,3.3456466,3.3327327,0.0012329664,0.0055163605,0.0012329664,,,0.005042239,0.0029409274,6.0345646e-05,0.0017392377,6.0345646e-05,,
89,1.2640449438202247e-06,2.320211,2.3073478,0.00010891535,0.012209689,0.00010891535,,,0.007093097,0.0023696315,5.87696e-05,0.0043708477,5.87696e-05,,
90,1.2780898876404494e-06,1.4580464,1.09684,0.0024711215,0.34637976,0.0024711215,,,0.0042565893,0.002218683,3.4960034e-05,0.0018281459,3.4960034e-05,,
91,1.2921348314606742e-06,2.5712078,2.518121,6.2951294e-05,0.052709106,6.2951294e-05,,,0.0063069016,0.0036675339,5.971279e-05,0.0022810912,5.971279e-05,,
92,1.3061797752808989e-06,1.5302969,1.5043229,5.2173506e-05,0.025660953,5.2173506e-05,,,0.009337565,0.0021911515,1.8794504e-05,0.007033647,1.8794504e-05,,
93,1.3202247191011237e-06,1.6796368,1.5843122,0.00051358464,0.09224314,0.00051358464,,,0.0031750689,0.0019468808,4.4724668e-05,0.00095984,4.4724668e-05,,
94,1.3342696629213484e-06,1.4679445,1.31636,0.0013573108,0.14344062,0.0013573108,,,0.0063746423,0.002997222,1.311604e-05,0.003298724,1.311604e-05,,
