,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,resnet18,resnet34,mobilenetv2,inceptionv3,googlenet,densenet121
560,560,560,560,560,560,-4.6397095,-4.812286,-3.6535094,0.7487782,9.828614,-4.768708
561,561,561,561,561,561,-4.420993,-4.63821,-3.4511101,0.73696285,9.716657,-4.910717
562,562,562,562,562,562,-4.262024,-4.702753,-3.4406204,0.7212978,9.58372,-4.7709265
563,563,563,563,563,563,-4.1284103,-4.6523433,-3.50285,1.0046409,9.627945,-4.6818333
564,564,564,564,564,564,-3.963343,-4.5181446,-3.4670362,0.72501475,9.178841,-4.643368
565,565,565,565,565,565,-3.8430476,-4.4413066,-3.310984,0.8416577,9.009509,-4.5298467
566,566,566,566,566,566,-3.6618307,-4.372408,-3.2822852,0.76769745,8.741361,-4.756116
567,567,567,567,567,567,-3.755689,-4.229379,-3.2785168,0.7686131,10.781007,-4.3157325
568,568,568,568,568,568,-3.2079659,-4.107996,-3.1409934,0.59823316,9.085595,-4.2191315
569,569,569,569,569,569,-3.6926422,-4.121982,-3.3874905,0.706338,10.157356,-4.3223133
570,570,570,570,570,570,-2.8819518,-3.9976614,-3.1138103,0.70133615,8.045698,-3.9601803
571,571,571,571,571,571,-2.914652,-4.0010195,-2.9848735,0.8835387,7.8268714,-3.9111671
572,572,572,572,572,572,-2.8863237,-3.893996,-2.9491146,1.0320961,7.6629024,-3.8274179
573,573,573,573,573,573,-2.764348,-3.941569,-2.9326298,0.9543891,7.5172606,-3.7825687
574,574,574,574,574,574,-2.628458,-3.6703062,-2.8372242,1.2281593,7.3679757,-3.6252887
575,575,575,575,575,575,-2.6765478,-3.4222875,-2.889986,1.302654,7.6131444,-3.4172409
576,576,576,576,576,576,-2.6197155,-3.2264562,-2.4816453,1.5228453,7.423838,-3.3518038
577,577,577,577,577,577,-2.5545368,-3.1618433,-2.6123827,1.2754477,7.3795023,-3.208242
578,578,578,578,578,578,-2.4732459,-3.2720041,-2.5472064,1.4396796,7.5839214,-3.1050785
579,579,579,579,579,579,-2.6028461,-2.898081,-1.7783976,1.5782266,12.157101,-2.5114083
580,580,580,580,580,580,-2.3973057,-2.7733543,-2.5668046,1.4174273,6.888555,-2.9123633
581,581,581,581,581,581,-2.3071043,-2.670412,-2.540641,1.7307448,6.30042,-2.8668313
582,582,582,582,582,582,-2.1245835,-2.6920476,-2.4658673,1.9043036,6.3341317,-2.7900844
583,583,583,583,583,583,-2.2244809,-2.4540048,-2.2830966,2.0021925,6.272297,-2.6148999
584,584,584,584,584,584,-1.9982551,-2.3028033,-2.345833,2.3990488,5.7874618,-2.5330355
585,585,585,585,585,585,-1.9434762,-2.1538453,-2.4681668,2.3962684,5.944245,-2.4724078
586,586,586,586,586,586,-1.8728259,-2.1114132,-2.558777,2.2816124,6.156401,-2.3154862
587,587,587,587,587,587,-1.7122315,-1.9519686,-2.3456244,2.323798,5.4244533,-2.154727
588,588,588,588,588,588,-1.6968864,-1.8061533,-1.8397804,2.458192,5.173198,-2.2242935
589,589,589,589,589,589,-1.5872338,-1.4803166,-1.8675175,2.5359483,5.589719,-1.9711003
590,590,590,590,590,590,-1.522926,-1.4985708,-1.9338045,2.7400846,4.4774046,-2.0283163
591,591,591,591,591,591,-1.4674505,-1.3887708,-1.7794349,2.705838,3.8366845,-1.831748
592,592,592,592,592,592,-1.487662,-1.2753779,-1.7443788,2.7890098,4.233214,-1.6855632
593,593,593,593,593,593,-1.3879168,-1.2664363,-1.4449354,2.9721882,4.344831,-1.4967879
594,594,594,594,594,594,-1.2941121,-1.1066961,-1.4515392,2.8121295,3.7057564,-1.5610335
595,595,595,595,595,595,-1.217447,-0.994293,-1.3266282,2.5420735,3.8902054,-1.449034
596,596,596,596,596,596,-1.1706285,-0.9301118,-1.4132817,2.7014475,4.2508097,-1.2816589
597,597,597,597,597,597,-1.1108006,-0.86062473,-1.4527229,2.8840659,3.3840947,-1.1258563
598,598,598,598,598,598,-0.8893478,-0.6822716,-0.8652266,3.1321676,4.098297,-0.9670891
599,599,599,599,599,599,-0.7047041,-0.6269046,-0.98265475,2.9648218,3.808203,-0.89976865
600,600,600,600,600,600,-0.9411852,-0.5011344,-0.75056195,2.9224083,3.3218153,-0.7729428
601,601,601,601,601,601,-0.71750736,-0.35744533,-0.6270059,3.0538483,3.6515765,-0.7010672
602,602,602,602,602,602,-0.38138995,-0.26510653,-0.5774752,3.1472707,3.1099908,-0.602026
603,603,603,603,603,603,-0.4954555,-0.1604279,-0.5078117,3.0317504,3.625347,-0.5087157
604,604,604,604,604,604,-0.32179955,-0.0723031,-0.6034789,3.0975058,3.3533714,-0.39144623
605,605,605,605,605,605,-0.28685406,-0.07031765,-0.25142315,3.222984,3.7228718,-0.4538968
606,606,606,606,606,606,-0.28206545,0.044598144,-0.4380522,3.3553274,3.268427,-0.32814363
607,607,607,607,607,607,-0.08540297,0.12961863,-0.3533914,3.4011276,3.7847672,-0.21416655
608,608,608,608,608,608,0.030732008,0.12691472,-0.0990364,3.180796,3.3504937,-0.13139106
609,609,609,609,609,609,0.15257618,0.2098774,0.0023134598,3.2980492,3.7166595,-0.071566075
610,610,610,610,610,610,0.26038045,0.18574752,0.01743966,3.3365552,3.7441118,-0.07103375
611,611,611,611,611,611,0.37109375,0.22241773,0.15119301,3.3742247,4.0230093,0.109395295
612,612,612,612,612,612,0.5342802,0.4071958,0.33013648,3.4816341,3.984925,0.27079841
613,613,613,613,613,613,0.5356031,0.4271345,0.17954522,3.5452323,3.3094704,0.24407807
614,614,614,614,614,614,0.64112824,0.33283895,0.10878917,3.642885,5.30079,0.42661273
615,615,615,615,615,615,0.6715811,0.5093436,0.46908152,3.5927825,3.663555,0.4776285
616,616,616,616,616,616,0.83105916,0.59529555,0.6476836,3.586299,3.4852357,0.70556045
617,617,617,617,617,617,0.97247607,0.6963178,0.6187716,3.7707543,3.4419475,0.7936652
618,618,618,618,618,618,1.0435333,0.5863846,0.7577064,3.6799848,4.323543,0.9104347
619,619,619,619,619,619,1.0703478,0.765109,0.68625134,3.6479356,5.462721,0.8519691
620,620,620,620,620,620,1.1859585,0.82221854,1.0067921,3.696214,4.2792025,1.0841501
621,621,621,621,621,621,1.2360268,0.7920288,0.87832904,3.739489,4.201741,1.0394764
622,622,622,622,622,622,1.2019178,0.8681199,1.288262,3.764644,3.8485305,1.1808325
623,623,623,623,623,623,1.3428851,0.9486235,1.2817637,3.9541245,3.9500096,1.3254485
624,624,624,624,624,624,1.3583326,1.0435758,1.3619785,3.9574258,3.882787,1.3642688
625,625,625,625,625,625,1.4939587,1.1972836,1.570117,4.054811,4.5067825,1.4173201
626,626,626,626,626,626,1.5685123,1.1412338,1.5526769,4.1283975,5.0821056,1.4239846
627,627,627,627,627,627,1.6623608,1.2708105,1.708145,4.0965924,4.5975075,1.4806018
628,628,628,628,628,628,1.67058,1.3060187,1.6307606,4.1661005,4.987632,1.6896905
629,629,629,629,629,629,1.6618925,1.3859731,1.6184064,4.2832317,5.048435,1.8663499
630,630,630,630,630,630,1.7099894,1.6068904,1.8905834,4.2727294,4.534692,1.8058417
631,631,631,631,631,631,1.8071774,1.716317,1.9604657,4.2552648,5.4840627,2.0357003
632,632,632,632,632,632,1.7844509,1.7799988,2.0089407,4.324211,5.277348,2.1180646
633,633,633,633,633,633,1.9122032,1.7707171,2.2226152,4.3398814,5.133572,2.390009
634,634,634,634,634,634,1.9497538,1.8243396,2.2685304,4.683467,5.218867,2.5024688
635,635,635,635,635,635,1.9298985,1.9180423,2.3269048,4.529323,5.5465403,2.5040574
636,636,636,636,636,636,2.0618231,1.9986736,2.362278,4.556677,5.7460394,2.9511538
637,637,637,637,637,637,2.1179194,2.0451732,2.6241655,4.7258387,5.85816,2.989165
638,638,638,638,638,638,2.1619763,2.186256,2.4650779,4.6769085,6.002904,2.9136295
639,639,639,639,639,639,2.1937482,2.2639477,2.5254362,4.577531,6.0417304,2.9894729
640,640,640,640,640,640,2.299375,2.153252,2.3972018,4.664434,6.822257,3.1359663
641,641,641,641,641,641,2.4224434,2.2873256,2.4291809,4.8892727,6.5736914,3.257274
642,642,642,642,642,642,2.459824,2.2875896,2.5279233,4.8524103,6.726198,3.5632057
643,643,643,643,643,643,2.668376,2.918491,2.5932121,4.7342525,6.8143797,3.7235649
644,644,644,644,644,644,2.8284695,2.8973258,2.8123121,4.8764367,5.638443,3.956553
645,645,645,645,645,645,2.8159463,2.8032544,2.4536028,5.0438814,7.2210054,3.64394
646,646,646,646,646,646,3.1894536,3.13836,2.805973,4.9618297,7.0273833,3.9984963
647,647,647,647,647,647,3.1529791,3.073958,3.0055888,5.091967,7.5312366,4.2134614
648,648,648,648,648,648,3.1883743,3.204366,3.1319332,4.9673033,7.2018704,4.1159544
649,649,649,649,649,649,3.3448608,3.406601,3.2191598,4.9940095,7.4364157,4.2152267
650,650,650,650,650,650,3.443059,3.3098552,3.1985888,4.9389367,7.2693615,4.3127823
651,651,651,651,651,651,3.6385956,3.3890104,3.256619,4.9343667,7.4803777,4.52854
652,652,652,652,652,652,3.7978508,3.6662247,3.0961068,4.9376073,7.598607,4.4995933
653,653,653,653,653,653,4.0205193,4.0811777,3.773468,4.958157,7.9559226,5.3684707
654,654,654,654,654,654,4.2131476,4.2067485,3.7167566,5.020661,8.397913,5.164178
655,655,655,655,655,655,3.904318,4.316413,3.2780983,4.999331,8.259208,5.520771
656,656,656,656,656,656,4.462735,4.3382826,3.5387118,5.080205,8.060236,5.3535013
657,657,657,657,657,657,4.7064624,4.6985497,3.9408174,5.031015,7.767106,5.671661
658,658,658,658,658,658,5.0009384,4.705692,3.93601,5.132475,8.18802,5.83706
659,659,659,659,659,659,5.1216984,5.072976,4.378902,5.4651527,8.445878,5.933861
660,660,660,660,660,660,5.357462,5.4394884,4.5659165,5.224482,8.3730135,6.234869
661,661,661,661,661,661,5.4401803,5.6716943,5.031929,5.5509224,8.495341,6.340148
662,662,662,662,662,662,5.6974106,5.8065095,5.1849484,5.4392986,8.5492,6.6486216
663,663,663,663,663,663,5.8496556,5.9994893,5.078579,5.448149,8.537591,6.4373584
664,664,664,664,664,664,5.963016,6.0324726,5.1914654,5.568077,8.700262,6.947584
665,665,665,665,665,665,5.991417,6.148445,5.5345035,5.829245,8.233162,7.1269097
666,666,666,666,666,666,6.35687,6.2182665,5.6046467,5.583439,8.717308,7.496465
667,667,667,667,667,667,6.360515,6.484508,5.867174,6.9337363,8.963573,7.437951
668,668,668,668,668,668,6.6737905,6.950335,5.7803807,6.124101,9.070866,7.866571
669,669,669,669,669,669,6.906149,6.896816,5.893637,6.5226483,9.172774,8.015476
670,670,670,670,670,670,7.1477857,7.2443204,6.4643416,6.6577,9.296425,8.354429
671,671,671,671,671,671,7.253231,7.3374825,6.7937837,6.8698764,9.482384,8.5904255
672,672,672,672,672,672,7.314377,7.4363713,6.214139,6.770843,9.48377,8.659993
673,673,673,673,673,673,7.3956923,7.25335,6.1831627,7.2674055,9.77159,8.65548
674,674,674,674,674,674,7.616745,7.3272557,6.4046955,7.308831,9.785847,8.997488
675,675,675,675,675,675,7.9331236,8.086302,7.937873,7.1823053,9.976113,9.312911
676,676,676,676,676,676,8.284991,8.074868,7.708545,7.3896923,10.177168,9.367397
677,677,677,677,677,677,8.417396,8.129483,8.10046,7.6574492,10.223299,9.451957
678,678,678,678,678,678,8.588325,8.382422,8.079235,7.668877,10.389411,9.694553
679,679,679,679,679,679,8.6229315,8.409445,8.898434,7.6524763,10.670111,9.813916
680,680,680,680,680,680,8.844282,8.638809,8.78132,7.908015,11.302429,9.936844
681,681,681,681,681,681,8.974672,8.396634,8.604428,7.7794895,11.35686,9.990159
682,682,682,682,682,682,9.359792,9.362234,8.834042,8.009622,11.462618,10.219016
683,683,683,683,683,683,9.730581,9.544366,9.781278,8.586923,11.836939,10.525967
684,684,684,684,684,684,10.005752,9.738618,10.274137,8.741548,12.135575,10.568182
685,685,685,685,685,685,10.090429,9.628772,10.242739,8.519484,12.497137,10.938428
686,686,686,686,686,686,10.43753,10.321755,10.433553,9.316979,12.838508,11.120283
687,687,687,687,687,687,10.794682,10.483276,11.250575,9.373489,13.386761,11.328698
688,688,688,688,688,688,11.000566,10.292922,11.567433,9.571884,13.783607,11.581929
689,689,689,689,689,689,10.894244,10.983706,12.416668,9.127487,14.919621,11.992326
690,690,690,690,690,690,11.247885,10.8469925,11.241508,9.036577,14.679413,12.162693
691,691,691,691,691,691,11.477926,11.469743,12.126968,9.920508,14.920047,12.276744
692,692,692,692,692,692,11.659112,11.6568575,12.661764,9.777082,15.162215,12.551164
693,693,693,693,693,693,11.768048,12.027704,12.514376,10.108985,15.46887,12.808163
694,694,694,694,694,694,12.089922,12.324616,13.428201,10.444028,15.722721,13.039319
695,695,695,695,695,695,12.3026905,12.282184,12.643392,10.995164,16.116703,13.290401
696,696,696,696,696,696,12.170452,12.445591,13.486443,10.987549,16.172646,13.392345
697,697,697,697,697,697,12.548425,12.324774,13.8113,10.017127,16.65199,14.033521
698,698,698,698,698,698,12.67006,12.630928,14.538538,11.411425,17.582891,13.984363
699,699,699,699,699,699,13.219576,13.29723,14.359632,11.342075,17.775066,14.350015
700,700,700,700,700,700,13.771407,13.842779,15.493993,12.180106,17.769646,14.586474
701,701,701,701,701,701,14.177496,14.2564125,15.793733,12.147137,18.373003,14.950668
702,702,702,702,702,702,14.359638,14.464962,16.91876,12.599889,18.276674,15.055449
703,703,703,703,703,703,14.310761,14.455335,16.668732,12.799185,22.906801,15.400739
704,704,704,704,704,704,14.812615,15.11201,16.79123,12.925884,21.626583,16.045807
705,705,705,705,705,705,14.990244,15.670702,17.405941,12.744575,18.945047,16.353357
706,706,706,706,706,706,15.437223,16.848078,18.078497,13.088308,19.181593,16.676376
707,707,707,707,707,707,15.753212,17.032797,18.6096,14.810985,21.913506,16.84905
708,708,708,708,708,708,15.957121,17.31603,18.378162,14.268331,21.63662,17.12746
709,709,709,709,709,709,16.189116,17.645584,17.506893,15.368126,22.105125,17.258766
710,710,710,710,710,710,16.461342,17.561726,19.506002,15.074891,22.139406,17.414227
711,711,711,711,711,711,16.670395,18.334816,18.3174,14.6801815,22.515787,18.03348
712,712,712,712,712,712,16.822552,18.526812,19.364641,16.412014,24.510303,18.298258
713,713,713,713,713,713,17.024672,18.632048,19.897997,17.070509,25.298872,18.576956
714,714,714,714,714,714,17.206465,18.749022,19.970798,16.655165,25.838783,18.73522
715,715,715,715,715,715,17.512936,19.744709,20.630516,17.752007,25.367641,19.38099
716,716,716,716,716,716,17.652302,20.34924,20.76709,18.580675,22.743814,19.571032
717,717,717,717,717,717,18.10744,20.4315,20.230082,18.818184,21.844782,19.942442
718,718,718,718,718,718,17.58745,21.24582,21.094725,18.593065,20.450901,20.362785
719,719,719,719,719,719,18.596937,21.56001,21.958576,18.777319,21.194283,21.073822
720,720,720,720,720,720,19.27613,21.934456,21.024406,20.500593,23.459145,21.700218
721,721,721,721,721,721,19.234396,22.11777,21.604223,22.588596,23.591179,22.279558
722,722,722,722,722,722,19.725012,22.697123,21.349945,21.866968,24.176165,22.71961
723,723,723,723,723,723,19.79997,23.242357,22.463163,24.240084,24.4786,23.134914
724,724,724,724,724,724,19.976746,23.342525,22.260094,23.61573,25.253286,23.284866
725,725,725,725,725,725,20.713985,23.66223,22.828861,25.228447,25.830605,23.780207
726,726,726,726,726,726,21.52468,23.858255,23.542519,25.516394,25.680172,24.109135
727,727,727,727,727,727,21.680563,24.062151,23.052288,25.860832,26.035374,24.59633
728,728,728,728,728,728,22.059334,24.377052,24.565283,26.469444,26.63197,24.865803
729,729,729,729,729,729,22.521587,24.787518,23.972628,26.124693,27.399014,24.91926
730,730,730,730,730,730,23.081526,25.179422,25.589787,26.910282,27.250757,25.318241
731,731,731,731,731,731,23.717916,25.305067,26.528887,27.779587,27.306425,25.515488
732,732,732,732,732,732,24.39469,25.827934,26.411396,27.855005,26.810335,25.916637
733,733,733,733,733,733,24.832771,26.233906,26.807487,28.126509,27.671484,26.389904
734,734,734,734,734,734,25.00862,26.568024,27.187824,28.45985,26.856232,26.805826
735,735,735,735,735,735,25.550514,26.465055,27.075686,28.64054,26.485277,27.073174
736,736,736,736,736,736,26.129381,26.82714,27.474226,28.93065,26.858644,27.251833
737,737,737,737,737,737,26.462805,27.089684,27.166382,29.155464,28.275303,27.653828
738,738,738,738,738,738,27.104666,27.388783,27.634722,29.267527,28.547949,27.919058
739,739,739,739,739,739,26.794762,27.88829,27.44531,29.631746,28.387136,27.858013
740,740,740,740,740,740,27.189905,28.10749,27.532171,29.397682,30.74299,28.23728
741,741,741,741,741,741,27.340092,28.168592,28.090252,29.902296,29.605286,28.582996
742,742,742,742,742,742,27.631832,28.318178,28.74445,29.708742,29.977825,28.715569
743,743,743,743,743,743,27.933119,28.71534,28.77602,30.167864,29.612967,28.824791
744,744,744,744,744,744,27.984629,28.694248,28.574081,30.226461,29.558626,29.41406
745,745,745,745,745,745,27.89794,28.593336,28.97208,29.991875,29.051474,29.788925
746,746,746,746,746,746,27.930082,28.847075,28.679176,29.898615,29.054052,29.794416
747,747,747,747,747,747,28.210094,29.121145,29.137177,29.791845,29.266296,30.469124
748,748,748,748,748,748,28.08731,28.987673,29.316156,29.760618,30.407288,30.727545
749,749,749,749,749,749,28.25655,29.176067,28.635618,30.174074,30.90253,31.03441
750,750,750,750,750,750,28.504984,29.405312,29.493032,29.761202,30.991455,31.233469
751,751,751,751,751,751,28.988605,29.58502,29.02754,29.44604,29.12927,31.60662
752,752,752,752,752,752,29.157228,29.8233,29.357634,29.8219,31.903316,31.549639
753,753,753,753,753,753,29.056273,29.710318,30.232874,29.410978,31.514385,31.693104
754,754,754,754,754,754,29.40649,30.045692,30.311699,29.758282,30.8002,31.928753
755,755,755,755,755,755,29.176722,30.330622,30.34655,28.91587,31.270798,31.663519
756,756,756,756,756,756,29.313757,30.287315,30.422565,28.97713,30.542805,31.400328
757,757,757,757,757,757,29.488169,30.207315,30.262,29.401262,31.55023,31.413237
758,758,758,758,758,758,29.647287,30.331926,30.692806,29.066395,30.92177,31.379198
759,759,759,759,759,759,29.42048,30.352158,29.939627,29.281063,30.26595,31.170465
760,760,760,760,760,760,29.650938,30.379686,30.778975,28.691393,29.98277,31.075417
761,761,761,761,761,761,29.92203,30.529673,30.356426,28.41013,29.214462,31.09061
762,762,762,762,762,762,30.393045,30.689472,30.660112,28.792965,29.997871,31.276299
763,763,763,763,763,763,30.249533,30.522112,30.840101,28.709366,29.114258,31.226093
764,764,764,764,764,764,29.672392,30.730919,30.681976,28.400465,28.116367,31.079695
765,765,765,765,765,765,30.297297,31.02239,30.746815,29.053392,28.814522,31.229218
766,766,766,766,766,766,30.35797,30.868048,30.741457,28.734304,28.549562,31.26175
767,767,767,767,767,767,30.461063,31.105913,31.291433,29.172033,28.187521,31.36851
768,768,768,768,768,768,30.395863,31.034246,31.553194,28.863052,28.26626,31.463999
769,769,769,769,769,769,30.613306,31.231346,31.695553,28.688532,28.010273,31.394651
770,770,770,770,770,770,30.791796,31.283556,31.655739,28.067968,28.104727,31.421328
771,771,771,771,771,771,30.903347,30.994164,31.844116,28.270575,27.837826,31.454071
772,772,772,772,772,772,30.990198,31.021332,32.131836,28.127708,27.56922,31.500202
773,773,773,773,773,773,30.93536,31.12865,31.41896,28.23459,27.289608,31.475712
774,774,774,774,774,774,31.238108,30.90128,31.658049,27.89831,26.724771,31.61331
775,775,775,775,775,775,31.297688,30.987959,31.620464,27.941067,27.060791,31.49516
776,776,776,776,776,776,31.35795,30.952595,31.91962,28.036573,27.212952,31.525324
777,777,777,777,777,777,31.182217,30.878061,31.396114,28.0739,27.69082,31.637623
778,778,778,778,778,778,31.208351,31.162365,31.417639,27.991268,27.857147,31.530098
779,779,779,779,779,779,30.776987,31.122236,31.293911,28.508583,27.873852,31.583366
780,780,780,780,780,780,31.150011,31.06751,30.868778,27.533543,28.40029,31.46554
781,781,781,781,781,781,31.261576,31.037321,31.195341,27.896288,28.708178,31.615871
782,782,782,782,782,782,31.096743,30.923199,31.561972,27.669184,28.481737,31.507517
783,783,783,783,783,783,30.873573,30.728643,31.857807,27.431961,28.365335,31.222559
784,784,784,784,784,784,30.962387,30.644852,31.502125,27.693926,29.17787,30.896086
785,785,785,785,785,785,30.764215,30.602636,31.394382,27.436172,29.303207,31.250519
786,786,786,786,786,786,30.985128,30.42721,31.162914,27.245043,29.4654,31.012186
787,787,787,787,787,787,30.990068,30.365011,30.327503,28.003529,29.69444,31.048508
788,788,788,788,788,788,30.82113,30.337814,30.3385,28.107037,29.872028,30.835995
789,789,789,789,789,789,30.656889,29.997196,29.7227,28.297892,30.027515,30.787865
790,790,790,790,790,790,30.320232,29.640133,30.613224,28.44439,29.854506,30.42561
791,791,791,791,791,791,30.521555,29.433752,29.414047,28.5073,30.168499,30.749859
792,792,792,792,792,792,30.537539,29.467638,30.000406,28.335707,30.107328,30.514046
793,793,793,793,793,793,30.2806,29.40361,28.900496,28.34785,30.40088,30.734303
794,794,794,794,794,794,30.33725,29.20046,29.652605,28.246614,29.243904,30.427753
795,795,795,795,795,795,30.624655,29.063057,30.174599,28.236609,30.655596,30.37542
796,796,796,796,796,796,30.29756,29.119762,29.241364,28.776785,30.617155,30.317213
797,797,797,797,797,797,30.185244,28.53898,29.03818,28.746332,30.81674,29.985836
798,798,798,798,798,798,30.503185,28.509043,29.156717,28.553673,30.381428,29.985718
799,799,799,799,799,799,30.20527,28.449593,28.782528,28.639084,30.747837,29.890282
800,800,800,800,800,800,30.192661,28.285072,28.472225,28.04887,30.192139,29.601055
801,801,801,801,801,801,29.82514,28.251097,28.773956,27.816334,29.956812,29.365116
802,802,802,802,802,802,29.91203,28.338457,29.024378,27.265236,30.043726,29.350946
803,803,803,803,803,803,29.488281,28.08932,28.230516,27.447046,29.78886,29.312616
804,804,804,804,804,804,29.464912,27.978436,27.731524,27.237885,29.368767,28.945595
805,805,805,805,805,805,29.295353,27.854431,27.44817,26.802046,28.5402,28.988096
806,806,806,806,806,806,29.247286,27.525663,27.91965,26.467268,28.62883,28.624825
807,807,807,807,807,807,28.965567,27.225504,27.114634,25.714643,29.261337,28.479757
808,808,808,808,808,808,28.784649,27.080452,27.059763,26.4779,29.47221,28.421352
809,809,809,809,809,809,28.875109,27.181395,27.20775,26.422882,29.255733,28.36798
810,810,810,810,810,810,28.800388,27.135792,27.457169,26.438787,29.376366,28.112492
811,811,811,811,811,811,28.597345,26.961002,27.13004,26.310778,29.139006,28.05867
812,812,812,812,812,812,27.982666,26.69829,26.772085,27.083818,29.965572,27.890152
813,813,813,813,813,813,27.61227,26.388592,26.231585,27.494225,29.697166,27.767328
814,814,814,814,814,814,27.498665,26.36825,26.359941,26.21159,29.98044,27.51871
815,815,815,815,815,815,27.23478,26.057024,26.323816,26.27224,29.766195,27.451624
816,816,816,816,816,816,26.836718,25.753862,26.06885,26.439981,29.775375,27.319868
817,817,817,817,817,817,26.59988,25.63558,25.772734,26.542585,29.656082,27.211409
818,818,818,818,818,818,26.343704,25.352236,26.065746,26.412886,30.128925,27.064785
819,819,819,819,819,819,25.852772,25.006554,25.813745,26.275545,30.150944,26.8345
820,820,820,820,820,820,25.77984,24.898325,25.418707,26.09461,28.97046,26.604677
821,821,821,821,821,821,25.486553,24.776155,25.15343,25.715107,30.022038,26.566263
822,822,822,822,822,822,25.435028,24.599075,25.26937,25.677637,29.826178,26.321938
823,823,823,823,823,823,24.97725,24.2447,24.78116,26.003544,29.294058,26.000761
824,824,824,824,824,824,24.720476,24.078478,25.246675,25.808022,28.914917,25.94642
825,825,825,825,825,825,24.431135,23.792355,25.095406,26.197847,29.038158,25.802742
826,826,826,826,826,826,24.435978,23.761084,24.692284,25.666569,29.335999,25.544083
827,827,827,827,827,827,24.203413,23.545252,24.596746,25.21563,29.422035,25.464687
828,828,828,828,828,828,23.973263,23.520628,24.370892,25.29849,29.298101,25.312529
829,829,829,829,829,829,23.621977,23.152721,23.427477,25.094673,29.229988,25.15233
830,830,830,830,830,830,23.480133,22.977293,23.544775,25.12512,29.216082,25.057158
831,831,831,831,831,831,23.412952,22.994286,23.745356,23.796692,28.933285,24.582937
832,832,832,832,832,832,22.90024,22.73002,23.288403,23.23481,28.652035,24.132807
833,833,833,833,833,833,22.542976,22.560125,22.833899,24.00681,28.485754,23.80454
834,834,834,834,834,834,22.480587,22.192198,23.127153,23.768057,28.173384,24.03497
835,835,835,835,835,835,22.21939,22.086645,22.41356,22.770367,27.320595,23.875656
836,836,836,836,836,836,21.937084,21.97227,22.099926,23.047413,27.36977,23.607481
837,837,837,837,837,837,21.732956,21.58672,21.694582,22.97672,26.935452,23.435085
838,838,838,838,838,838,21.578325,21.556503,21.630232,23.186087,26.252443,23.152687
839,839,839,839,839,839,21.217642,21.353493,21.939152,22.951464,26.349834,22.974752
840,840,840,840,840,840,21.01335,21.123463,22.075266,22.650229,25.965107,22.710762
841,841,841,841,841,841,20.701685,20.854767,22.071806,22.61552,25.494247,22.282505
842,842,842,842,842,842,20.39337,20.565706,20.353174,22.299238,25.463257,22.20574
843,843,843,843,843,843,20.330887,20.470787,20.74123,22.906384,25.23743,22.135286
844,844,844,844,844,844,20.15511,20.33076,20.87959,22.668348,24.938902,21.79433
845,845,845,845,845,845,20.446442,19.883615,21.827808,21.852072,24.988375,21.417255
846,846,846,846,846,846,19.719442,19.661657,21.015108,22.281725,24.270882,21.516218
847,847,847,847,847,847,19.419132,19.131525,20.697233,21.514944,23.807676,21.29805
848,848,848,848,848,848,19.246935,18.62194,20.160332,21.284758,23.245205,21.035923
849,849,849,849,849,849,19.105927,18.474987,19.555214,20.962526,23.571688,20.875736
850,850,850,850,850,850,19.037226,17.968737,19.63963,20.051996,22.477118,20.48844
851,851,851,851,851,851,18.648394,17.799734,19.65067,20.179253,20.634932,20.112814
852,852,852,852,852,852,18.42986,17.7738,18.714144,20.008133,22.177135,19.772049
853,853,853,853,853,853,18.385954,17.364885,19.287182,19.738823,21.732439,19.574017
854,854,854,854,854,854,18.283905,17.433245,18.514273,18.859367,21.40419,19.304321
855,855,855,855,855,855,18.232248,17.160482,18.194773,18.984861,21.588833,18.984512
856,856,856,856,856,856,18.005148,16.866442,18.205055,18.70897,21.035492,18.951956
857,857,857,857,857,857,17.807749,16.914759,17.979311,18.134224,20.84598,18.851192
858,858,858,858,858,858,17.612535,16.8134,17.629358,17.545294,20.87951,18.491669
859,859,859,859,859,859,17.44334,16.811451,17.878002,17.923866,20.57819,18.373856
860,860,860,860,860,860,17.213346,16.686172,18.14976,16.14077,20.323536,18.31837
861,861,861,861,861,861,17.110933,16.466637,17.94547,16.174068,19.747438,18.101871
862,862,862,862,862,862,17.005476,16.139807,17.359243,16.275305,19.886995,17.798758
863,863,863,863,863,863,16.825169,16.036907,17.58059,15.8694315,18.749846,17.540737
864,864,864,864,864,864,16.545992,15.811303,17.354197,15.372723,18.419918,17.42053
865,865,865,865,865,865,16.339157,15.915725,17.358047,15.522817,18.137312,17.490637
866,866,866,866,866,866,16.399214,15.745523,17.259737,15.645169,18.102077,17.261917
867,867,867,867,867,867,16.088106,15.535607,17.252634,15.656858,17.843296,16.826637
868,868,868,868,868,868,15.850395,15.471985,16.798052,15.591923,17.320158,16.669579
869,869,869,869,869,869,15.627284,15.301245,16.518911,15.014415,17.221066,16.31856
870,870,870,870,870,870,15.385212,15.070038,15.582584,14.39418,17.034454,16.236145
871,871,871,871,871,871,15.409027,15.076619,16.059208,14.113913,17.073023,16.019894
872,872,872,872,872,872,15.230351,14.866055,16.154861,14.255113,16.99912,15.753593
873,873,873,873,873,873,14.810916,14.8015175,15.583801,13.990706,16.426977,15.6811285
