10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
2.2369833,-0.08936886,1.85114,-0.4637186,-2.0372813,0.8274398,-0.2688089,1.6871933
1.1410968,-4.3996034,0.79694384,-3.0401607,-0.8306261,0.7475437,-0.44194737,2.7513537
0.37871304,-2.8363323,6.8169837,0.86629844,0.43748724,-0.10549739,1.8809077,3.9089477
4.985482,-3.3418586,4.228564,-1.0490556,0.3256207,-0.47647738,-0.37919843,1.5318338
2.2179172,-6.962451,7.2387185,2.4328518,-2.0119722,1.1875718,-0.69195616,2.860391
2.8470805,-3.4231136,3.052787,4.968263,-2.2306218,1.647836,-1.3236427,4.816236
4.272558,-4.297373,5.065145,-0.8387941,0.23289919,2.849022,-2.0573075,3.7831767
2.2632701,-3.843092,1.8670911,3.6193938,-2.3039012,1.130258,1.7122054,3.7238429
3.3514135,-0.4903939,4.47519,-1.4399489,-0.09046756,0.8801381,3.5379593,4.066384
1.8774899,0.81426096,3.5794313,3.3707905,-1.5990121,-0.5474089,-2.4388077,3.4899669
6.9664483,-3.2201965,3.0837073,-0.3024826,-0.27192175,7.9453263,2.5092168,3.8339968
2.832383,2.077263,1.9510409,6.178928,-3.2932796,-1.1967669,0.13443178,2.3145905
1.825525,-5.878934,2.5873847,0.023967132,-0.48421428,3.8823528,0.31234452,3.6170084
2.5708306,1.9784764,9.127153,4.512062,-2.217279,1.2097903,-0.14777113,2.0679011
-6.5197268,5.718325,1.0126848,2.9069412,0.7328007,3.3178053,-0.67567986,3.0744832
-1.2303872,-7.3104434,3.4056294,6.4389153,0.42845774,0.24483325,-0.2727431,2.3846717
5.1972747,-2.4857972,10.842148,0.2379484,-0.60819584,-0.1999367,1.658182,2.4661882
-0.13657218,-9.571662,1.6876483,-0.24218825,-1.2666038,0.3013172,1.4876049,5.971337
-3.075409,1.6993659,0.17121235,-0.31218487,-1.0516424,0.8202732,-0.17189878,5.3314133
