,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_hitch_loss_hist,train_acc_yaw_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_hitch_loss_hist,val_acc_yaw_loss_hist,val_epoch_loss_history,rmse_val_history
43955,9.397590532156652e-06,0.00013406508,7.974841e-05,1.929772e-06,3.7508812e-06,9.727204e-06,,,0.0016622543,0.0013947216,3.0945037e-06,2.8570967e-06,5.2316234e-05,,
43956,9.395911234465221e-06,0.000118347416,3.9641407e-05,1.4116742e-06,1.2615292e-06,1.520656e-05,,,0.00025508628,0.000112680806,6.382505e-07,1.7846496e-06,2.7996517e-05,,
43957,9.394232089138837e-06,0.005909399,0.0054094368,6.394774e-06,2.1962967e-06,9.827421e-05,,,0.00019454182,4.8928243e-05,2.6130851e-06,3.4253421e-06,2.791503e-05,,
43958,9.392553096183734e-06,5.6939774e-05,3.8351325e-05,8.96197e-07,4.318622e-06,2.6747252e-06,,,0.0002441043,4.477287e-05,1.0583194e-06,7.794573e-06,3.809571e-05,,
43959,9.390874255606138e-06,0.0051559624,0.005039418,1.7590751e-06,4.4980548e-06,2.2057442e-05,,,0.0001975901,7.630608e-05,5.391777e-07,1.9518402e-06,2.37586e-05,,
43960,9.389195567412265e-06,0.00047556066,0.00012674046,4.496181e-06,1.1875842e-06,6.862728e-05,,,0.0002461579,9.916215e-05,9.4025955e-07,2.3820817e-06,2.8734681e-05,,
43961,9.387517031608335e-06,0.00029270106,0.00018147522,1.5127437e-06,2.8678717e-06,2.1369044e-05,,,0.00029543298,8.578641e-05,1.9488114e-06,5.779045e-06,4.038374e-05,,
43962,9.385838648200575e-06,0.00044019654,8.97747e-05,3.0312358e-06,8.279381e-07,6.931253e-05,,,0.00021633849,3.5516743e-05,8.1198056e-07,2.7109502e-06,3.5459765e-05,,
43963,9.384160417195197e-06,0.00025742606,6.5907385e-05,2.5499737e-06,7.667402e-07,3.7640388e-05,,,0.0003139378,7.25414e-05,9.572323e-07,2.9230992e-05,4.2241638e-05,,
43964,9.38248233859844e-06,0.00037474197,0.00016819224,3.8879734e-06,1.4543043e-06,4.0241495e-05,,,0.00018362192,9.873094e-05,5.3402e-07,1.524653e-06,1.656646e-05,,
43965,9.380804412416501e-06,0.0005545714,0.00038008328,1.7057257e-06,1.2087196e-06,3.4314733e-05,,,0.00016018425,6.0690545e-05,5.546901e-07,1.8794474e-06,1.9411913e-05,,
43966,9.379126638655626e-06,0.0003306718,4.8057776e-05,3.764139e-06,3.861342e-07,5.5692755e-05,,,0.00036484125,0.000245661,1.48543e-06,4.752448e-06,2.2588469e-05,,
43967,9.377449017322017e-06,0.00034624734,0.00017624392,1.5061163e-06,1.3235272e-06,3.3434753e-05,,,0.0006930027,0.00023319607,2.1439578e-06,1.6547251e-06,9.12016e-05,,
43968,9.375771548421904e-06,0.00025897383,9.055082e-05,2.0682587e-06,2.161596e-06,3.283863e-05,,,0.00015780945,2.6903195e-05,5.7853106e-07,1.4147994e-05,2.3235947e-05,,
43969,9.37409423196148e-06,0.0001778949,7.778667e-05,1.2488767e-06,3.092519e-06,1.9153365e-05,,,0.0005466428,0.00012617512,1.8820302e-06,4.971864e-06,8.272276e-05,,
43970,9.372417067946994e-06,0.00055983925,0.00021598488,2.8067943e-06,5.8140786e-06,6.7046705e-05,,,0.00014500495,4.716086e-05,1.9316476e-06,1.3039284e-05,1.657463e-05,,
