10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-3.9788566,-0.70326036,-12.030583,-0.5381463,-31.993301,-1.6115557,-32.95018,-3.4064405
-5.3004436,1.4207634,-0.052655634,-0.19835807,-8.239864,1.5176492,-0.7697862,6.143352
-1.17972,-4.8741245,-12.375999,-0.7912074,-19.519787,-0.65383863,-32.94398,-6.824595
-4.3470564,2.3321598,-8.094238,-0.2543921,-0.825512,-1.0444486,1.0249176,-4.5686827
-5.7544274,3.5464454,-11.249303,1.9104431,-0.06430623,-1.9715613,-37.420864,4.4930587
-2.6359034,-1.1417423,-4.2303123,0.48376435,-4.957993,-2.0480697,-24.823376,3.573145
-3.592763,-1.1902616,-12.108191,-0.11508527,-1.266066,1.7520698,1.2056376,-1.9005512
0.8304092,-1.6028122,-13.62466,0.94399184,-20.74457,0.94516665,-0.8020554,-3.6658478
-2.081308,1.4612181,-8.884417,1.7388533,-28.84929,0.61151534,-9.92184,-4.5711823
-0.02146088,2.6659763,-9.145173,2.802761,-0.53662235,0.34442252,1.3369309,21.664557
-2.7821963,-0.0005301934,-4.45024,0.83038276,1.1551591,-1.6678809,-12.984691,-1.6054871
-1.4314187,2.3255394,-17.471375,7.691083,-3.6435692,8.656889,-11.49795,1.6410041
-5.712533,1.1574502,-15.651871,0.07631882,1.1788666,-1.8317969,-36.686886,0.118274964
-9.018206,-0.43850756,-4.363137,0.37422007,-5.9218063,-1.1902406,-31.200228,4.994866
-3.4977832,1.2602057,-9.356709,4.7099495,0.49603564,-0.24459077,1.3896258,10.489206
-2.0116792,-1.5982492,-15.967336,3.7372043,-22.951187,-0.9625324,1.5585637,3.504136
-3.890388,-1.1682805,-3.2909617,1.1585349,-3.439753,1.2993102,-8.028781,15.316624
-3.6444228,2.5095224,-12.085953,3.4258776,-6.6573167,2.722416,-33.58783,6.5036206
0.2024054,0.23886451,-11.602486,5.537132,-26.931435,1.5482587,-25.414635,4.5019855
-3.797792,-1.0153177,-9.043092,1.0266645,-5.448476,-1.6313957,-0.96376693,4.070311
-0.9209895,0.065934375,-12.589442,3.0237877,-0.18317372,0.42775595,-14.0723095,1.2697492
-10.602958,-2.0116208,-7.2600775,3.2185626,-23.959023,-1.2829349,-33.386627,19.106651
-3.4602227,-0.27733725,-8.58329,1.5217652,-27.430147,-2.8533387,0.95602155,-3.4677038
-7.251049,-4.6190915,-4.9130144,2.4236104,-1.4861808,0.5806446,-14.049698,-1.1981654
-3.1483426,-1.4078609,-11.342092,2.076245,-7.8581185,-1.0146279,-35.28074,-8.368245
-2.9839635,-1.2703053,-19.039715,0.6010754,-15.041656,-2.5057878,-12.981733,-3.2284186
-4.3808804,-0.4463778,-9.280381,7.4004636,-23.2315,-2.5969572,1.2617441,3.1464152
-4.0009613,1.3126845,-12.982064,1.839158,-23.749006,-2.0340884,-39.107475,3.4557614
-3.7043421,-3.0229506,-10.507291,4.8131366,-9.053061,-2.0871212,-34.958942,13.543117
-4.752084,-1.8493793,-12.838158,-0.65216607,-23.014677,-1.6255013,-31.527557,10.457367
