10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
1.1658014,-2.4675705,-1.3341894,-2.7453926,-3.516229,2.233861,-1.5028908,-0.2846174
-2.8572996,-3.6491725,0.3585764,4.5197945,-6.123645,-2.4179416,0.2116983,0.54861444
-3.1735811,-2.0754151,-1.7675521,-4.4468303,-3.0912223,-6.6387935,-0.0076873773,1.2427119
-1.2103622,-1.7172955,0.055891436,2.8786523,0.5417535,-4.4123974,-7.8559637,6.8573184
1.992726,-1.521911,-4.6271377,-2.3696692,-0.8948111,-5.219941,0.09312621,1.542465
1.535496,-3.579687,1.2321242,0.42837748,-2.6750264,-2.1736479,0.15965907,-0.5768265
0.9087489,-0.9977924,-1.2766297,1.1823416,-0.9785697,-6.655512,2.455702,0.39512643
2.5142984,-2.3542635,-4.778884,2.3888142,-3.855271,-6.843173,-0.7411335,4.680496
-6.258466,-1.3476441,-1.1084201,0.82853264,0.17511238,-4.8925667,0.7200522,5.1186833
-3.7443953,-11.964652,-7.246065,-0.32177362,3.2509496,-2.6480079,-6.212654,0.8238984
-5.1098404,0.36070654,-23.375586,3.422032,-0.49536285,-2.118687,-0.6530241,-2.468898
-5.317157,-2.1737084,-3.1997087,2.645169,-1.6684887,-3.0136893,-5.9052205,2.7867239
-1.1134813,-3.033995,-0.4078357,0.1267239,-1.9617447,-1.5375557,-1.4909654,0.97197
2.156568,-4.820855,-0.8414579,-3.723305,0.6839546,-5.182218,-5.950496,0.83493936
-8.0883875,-3.7484972,-9.670608,-5.7075515,-1.7055801,-5.7767825,0.9522103,1.2889044
0.40268156,-3.3143158,-3.6848936,1.4768089,0.08885222,0.112295136,-0.058927454,4.6022496
0.5321383,-3.239477,-1.7655773,-4.294811,-4.180405,2.4913678,-6.4411874,1.3202618
-14.784318,-3.6315477,-5.7119937,-0.8365496,-4.5469337,0.11671768,-2.1070347,0.3080791
-4.670571,-4.6383724,-4.1601443,-3.8473907,-2.4689646,-4.268899,-0.119227774,1.0833807
0.7439574,1.195214,-2.813068,-1.1405989,0.61034226,-2.801257,-3.5367434,-0.7994429
-1.5366194,-1.2578087,-0.532835,3.820217,-1.8280181,-2.859462,0.044348415,-1.0906684
0.56845784,-2.1821563,-1.430998,-2.74866,0.07698306,-4.448809,-0.2281727,1.3905138
-0.8352783,-7.141503,0.6711685,1.9711037,-0.50310147,-4.674059,2.4353106,1.1878177
-1.5463932,-1.1033278,-1.9849305,3.7158883,-3.183271,-3.9286683,-0.85453516,2.4923189
-8.799971,-3.2115436,-5.721266,0.68966293,-4.1945624,-4.1644926,0.4149408,0.35949674
2.098041,-3.6033592,-2.853868,1.531062,3.49532,1.6208004,-2.8509514,1.1426154
-5.5571175,-3.4656687,-6.866213,0.38528496,-0.32448518,-5.679278,-2.9095888,3.4193907
-9.05988,-12.035571,1.3280619,-0.4998059,-3.7777927,-4.0013566,0.9673733,-1.9625283
1.4992448,-1.6466765,-1.7562174,-0.94633377,2.1279283,-4.811178,-2.909773,3.0735474
2.3120685,0.68908834,0.8744631,1.1411521,-2.9301784,-3.5948324,-0.0045728115,0.015385
1.1924088,-3.8814588,-8.796125,1.6008375,-7.707242,-1.093836,-1.9319258,0.80096257
1.9630573,-2.0403361,-5.6941996,1.611864,-1.5926515,-2.3248272,2.1187484,1.1050699
-3.1242435,-4.4843254,-1.5822806,1.5227052,-2.669516,-2.772775,-0.3400546,-0.58681226
-5.5611296,-0.83238316,-6.5700583,-0.47732005,-1.2215947,-2.4451444,-0.45102468,1.2245436
-6.001655,-3.0745988,0.55194926,2.8746438,-8.063866,1.199002,0.023646114,-0.38103575
1.3305652,0.509401,0.96203893,1.1930342,-1.6869285,-3.942525,-1.504957,0.45485985
-0.18628103,0.10357623,-2.826421,2.3071423,-1.7927299,-5.639074,-0.9995947,-0.31895956
0.9376419,-1.3845646,-3.3858304,-1.5578978,-2.340161,-3.7378464,-0.07254002,4.644901
1.2773772,-9.27235,-2.4667416,3.9578264,-0.6119456,-1.0343229,1.5421815,-0.88059235
-10.66069,-2.8390043,-1.65973,2.9245477,-4.850382,-4.1697807,-0.49779782,6.5735583
0.72805834,-2.2760575,-1.1420605,-4.909285,-5.070611,-5.02896,-2.868985,-0.18239336
0.06267979,-1.9969124,-2.030645,-5.6843443,-2.8486001,-2.596182,-6.9177623,0.20052409
-10.531161,-3.7767076,-0.7222481,1.5287167,0.4713889,-0.16739768,-1.454441,-0.8852232
-3.1613972,-2.1104283,-2.7674217,0.6328503,-5.696782,-1.5042535,0.9757027,-1.8931917
-4.0324583,-1.5752518,-0.8942621,2.5124474,2.0059462,-5.763107,0.7798163,0.7148817
-11.905111,1.6205536,0.47701186,-2.2490795,-2.7940133,-4.5548396,-1.7636504,1.0861127
3.3814063,2.2130914,-4.9220023,-2.5604901,0.2383531,-0.62458664,-0.7786688,1.5477071
-2.8366725,-7.0557747,-29.647486,-0.18076949,-0.92238116,-1.4942677,0.26283932,1.3565438
0.5521789,-4.756339,-1.1126062,-5.809389,-1.0714842,-0.42805988,-5.6414766,-1.7682129
-0.9581136,-2.1738212,-3.8215888,-0.36788505,3.2575357,-2.1408186,-0.7325275,-1.0122545
-0.78023213,-2.3651543,-0.90322846,-0.42882743,-4.5806866,-1.2387776,-0.7989716,0.91850674
0.5618355,-2.9356549,-0.49150038,-4.19147,-0.08243184,-6.371415,-7.8555264,0.72296864
-9.681807,0.7970173,-0.7486971,0.12921777,-3.0370383,-3.6379619,-0.39008233,0.9842063
-3.6034846,-2.9822536,-1.5819007,3.487993,-6.199834,-0.8662387,0.37966287,-0.56455266
-4.50589,-0.8716868,-2.135012,-2.6889899,3.938958,-1.5739385,1.5417205,3.67068
-1.1135163,-0.14932756,-0.4611402,-2.9101188,1.002209,-7.085585,1.6651009,0.9492289
1.9959861,-5.6933446,-3.8174684,-4.6954885,-2.7431917,-4.403867,0.74977714,-2.2151294
3.5729547,-17.573858,-3.7526176,1.9219203,3.7404947,-5.591575,-5.5995493,-0.8758658
-0.53234,-4.825767,-3.5309277,-0.6136754,-6.5267825,-6.528634,-1.121558,1.45357
-0.34501466,-1.9860165,-0.98029685,-0.9303759,-4.8651023,-0.6710558,-1.5961536,1.3261187
2.913379,-4.661409,-4.723413,0.5922602,-8.477513,-1.2267412,2.1134517,-0.33437872
-5.4426455,-3.860684,-3.0149426,3.0140548,-5.452953,-5.492582,-3.0364287,0.84753764
0.9602396,-4.7269645,-5.35113,2.5169415,-3.580069,-2.299272,-6.745706,0.9350938
-0.24787481,-1.9777632,-5.198992,1.2752901,2.248225,-5.6444287,-0.63416934,4.163094
-0.15385939,-4.4079967,-6.042576,-3.2374268,-1.3649501,-5.5574617,-3.572749,3.0912495
-7.0573983,-1.3309892,-3.6932974,1.3997064,-4.73307,0.95370436,-0.14852586,4.332805
0.7435096,1.4883513,-2.6695051,3.006521,-3.0200362,-2.593491,1.5821723,-1.4038019
-10.421645,-3.3638537,-2.5538895,-3.1990316,-6.89748,-2.8889563,0.52583915,1.4450562
-0.90726507,-3.8230278,0.20048995,1.8547702,0.099691726,-2.7397919,-0.21553685,0.652044
-7.20567,-7.8062806,3.0042567,0.31721616,0.8704717,-2.5851855,-3.6819293,-1.2055488
-3.5385392,-2.2106166,-0.4221475,3.1724546,-2.4309719,-2.1716926,0.3672046,-0.34511235
1.1620029,-6.520893,-0.97780555,-2.977825,-4.368428,-2.6958926,-0.28118178,-0.06711002
0.77339554,-2.2559636,-4.390781,-2.3876145,-1.0408627,-3.3149605,-0.20487493,-1.3117548
-1.349361,-0.07090761,1.5631877,-0.035106316,-5.67059,-0.9961899,-1.3736397,1.9619102
1.8172772,-3.5983727,-28.194954,-1.1227908,-2.5577588,-5.0900836,1.4250233,0.6445956
0.42524883,-0.71040964,-2.428612,1.7807796,-3.4413514,-5.7016335,2.7742724,5.4096804
-1.403398,-1.8712224,0.91204107,1.5618635,-4.4588256,-3.0903583,-0.2995311,5.9245057
-0.9778521,-4.7046704,-2.897771,-0.0735082,-3.321835,-6.895711,2.6179943,-0.5917778
-6.625336,-3.5381129,-0.852516,-6.934817,-2.7586927,-1.3153031,-0.06711344,6.1740108
-1.5787683,-7.621937,-1.4756888,1.1462312,-5.816075,-3.3339672,0.111864835,0.69337684
2.2615285,-1.5561501,-6.294174,-1.0061646,-5.0954576,-1.16675,-3.577868,-0.42712244
-2.748206,-6.5807486,-3.731385,-1.1280535,-7.011283,-3.841148,-1.5438173,-0.39099073
-8.745466,-4.274697,-0.5831453,-1.4410836,3.7969549,-3.2523003,-0.709158,0.09145623
-3.3221257,-0.20167711,-4.5936847,3.5017173,-5.896178,-1.9750755,-1.5293715,6.9225636
0.901468,-1.2658675,0.5103107,0.28782246,-8.323084,-5.8614135,-3.9030738,0.7835763
-2.836471,-1.6059054,-4.477011,-0.41014773,3.7449584,-3.9023497,2.6451716,2.5763848
-7.0628624,-5.40258,-1.9802349,-1.667261,-9.215999,-0.89094007,-5.858311,-0.16410895
-17.241009,-3.3882966,-6.17005,1.9137421,-0.019817792,-0.88983697,2.4344568,-1.9522797
1.9895298,-6.961506,-6.911684,3.295169,-0.917419,-2.8976426,-3.1199296,0.55748683
-0.9859753,0.2751025,-0.89496046,-2.237399,-4.5890484,-0.5662705,-3.7692192,4.4430156
-0.19763109,-0.42988083,-5.143564,-3.4117067,-5.082796,13.853871,2.53469,-0.70296305
1.458256,-1.5111173,-2.5283165,1.1085865,-1.3269862,-2.5040753,-2.4684575,2.1040192
0.8498847,-1.5257301,1.5545843,-2.1644611,-1.9319787,-4.071117,0.16581307,4.4341397
4.92962,-10.410589,-0.63107616,-0.6016688,0.040359586,-2.2385278,-0.21950178,6.952874
0.042359658,-1.2847419,-4.123048,3.0811698,3.3977952,-2.1964197,-5.801023,-1.4218985
-13.357206,-0.95191187,-5.0288196,-1.5376377,-3.2364678,-5.4200726,-0.4608431,-1.722297
1.3882095,-4.2331824,0.11159675,-5.368892,-2.1779132,-0.6451557,1.8326455,6.1269217
-1.3636948,-5.4219284,-0.52319247,-1.8223422,-4.8291025,-7.175235,-0.799016,4.2892184
-0.6825386,0.17576712,-6.1390567,-2.0061135,-2.8812706,-1.4890683,-0.46351367,5.0325103
-0.5132814,-1.472432,-0.24953496,2.9672892,-3.2491276,-2.1542244,-0.26427367,-1.3980577
-0.6749076,-2.34609,-0.78447026,1.5357423,-2.604865,-0.11462935,-4.86215,0.4286285
-9.669674,-1.6885551,-4.4487333,-0.26320133,-5.301323,-0.19556539,-0.14832096,-0.21883242
-10.451292,-5.194824,1.6846644,0.4621596,4.04938,-4.771508,-1.0674254,3.3793623
0.9155629,-1.7536014,-2.7011237,3.273946,-0.9419889,3.366296,-0.084970966,1.3161501
0.5453513,-4.7670302,-2.7500253,1.6570097,-2.2385192,8.448163,-4.5937324,0.53939366
-5.109372,-1.4097433,-2.7119708,1.730541,-2.615831,-5.1661787,0.23160487,2.0235596
0.62477463,-0.49881265,-2.7508996,-4.8506737,-2.3193529,-1.8387244,-0.96944284,-0.5590953
4.342858,-1.0243897,-1.4856361,-2.691184,-1.8630996,0.9268669,-3.4366608,-0.46798745
-2.7868729,-3.4977376,-2.5486577,1.5461421,-0.73697394,-6.8546667,-7.2031274,3.4326599
-3.9821012,-0.9421545,-6.37506,-5.4461637,-1.7186804,3.555576,-5.351053,3.7995043
-2.5880494,-7.1471663,-5.737117,-1.9977226,-3.3277807,0.7580673,2.2013187,6.286649
1.2967575,-1.6854212,-4.332089,1.5163993,-1.3149753,-2.0150526,-7.9048643,4.0740438
-7.96949,-5.623157,-3.0171702,-3.6038501,-3.4328256,-4.00337,-6.94844,5.8864822
-3.2244225,-3.5835772,-27.211664,-4.9383135,-4.7448945,-3.8411922,0.4639884,1.19195
-2.1869898,-7.8010516,-4.3455396,-3.6274314,-2.9001613,0.3340543,-1.6861311,-1.4788691
-3.4276094,-5.0861607,-1.6552484,1.0446517,1.4752353,-1.5534086,-1.322847,-1.5999
-1.2582463,-3.2218277,-17.420742,-2.6083987,3.9963913,-2.143892,1.6657294,0.4494503
-23.25308,-0.47390646,-4.026058,-0.50202316,-4.543279,-3.8382382,1.7512434,-2.3342135
-2.6311908,-6.0593047,-10.648612,1.1537913,-3.9609375,-1.1043237,1.7117205,0.0063896417
-4.3815374,-2.2914326,-6.7334795,1.9227049,-3.0512297,-2.5673022,-0.9321978,-0.40639624
