10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-0.52305716,0.13822424,0.43103358,-1.5925149,-1.0327895,0.4705334,-0.28366116,-1.1762131
-0.31796578,-0.11490345,-0.24911407,-2.7353404,0.65889126,2.2540152,-1.8597716,0.1567221
-0.51344705,0.19026569,-0.22857226,0.20544098,0.36877555,-3.0106585,-0.45821345,0.5448544
0.13769895,0.14778052,0.014621726,0.25530818,-2.2528012,1.711022,-1.2539134,1.1201851
0.25492996,0.030009503,1.2514391,0.6667033,-1.348812,-1.2017717,-0.7785493,2.153497
1.1701074,0.88165003,0.4933821,0.5056551,-0.2257514,0.73541665,-1.0653968,0.66317034
0.2245433,0.2779259,1.1198598,0.27544615,-0.39041018,1.0245334,-2.1288743,0.75394017
-0.35792792,0.016768113,0.5151789,0.15184279,0.15534922,0.69382083,0.32910922,0.32894874
-0.3657835,0.49534076,0.26813102,-0.7723014,-1.616383,-0.31155735,-1.2634517,-0.13173726
-0.29052714,0.18460634,-1.1568427,-0.8707637,-0.42143974,-0.18815462,-0.5140093,4.233805
0.81812596,-0.080782354,0.17979874,-0.28057903,-0.8153128,0.8673452,-2.0786057,-0.3069043
0.8800963,-0.21183702,0.6321835,0.6077229,0.5345511,0.61547685,-1.8706145,-0.7635844
-0.027022041,0.6106308,0.8929567,-1.582104,-0.6806693,-2.1630235,-0.90341884,-0.023810038
0.16345069,0.9441904,0.5932309,0.4797704,-0.36525118,0.9969924,-0.77424973,-1.9214209
-0.14197145,-0.8361978,1.8688883,-2.5603902,0.7873893,2.0906303,-0.026480641,-0.67259943
0.6755379,-2.8148496,1.3892928,0.4056193,0.4870966,0.34523872,-0.8143976,8.97107
-0.04702537,0.48537436,-0.40765384,-0.70370066,-0.081313394,0.02926053,-1.3254288,0.26458445
-0.9333393,-0.93939,-0.17434058,-0.29361787,-0.3814985,0.34274912,-0.5417603,-1.5603634
1.6386946,-0.5219304,1.4693828,-0.97862434,0.2756203,0.5239762,-0.5171546,1.6212307
1.109682,1.5814357,-1.746306,-1.1597388,0.8045416,0.37144274,0.2327421,-0.07580143
-0.61905926,-0.37384698,0.6425474,0.21249913,-0.29678878,1.4162226,-0.8651766,-0.6707143
0.36798432,0.014107755,-0.45741603,0.462239,-0.091652595,0.86762863,-0.33395526,2.3205874
1.4660932,0.5969514,0.33924353,-0.38778397,-0.9165123,0.030141624,-0.48009738,0.58567846
0.6202272,-0.5239604,-0.19691691,0.33785188,0.13476646,1.6401844,-1.5790918,0.6278002
0.35808727,-0.2822936,-1.5879182,0.6530215,-0.10405451,-0.24589875,-0.31117657,0.3032877
0.9365832,0.32062805,0.71797323,-0.23367357,0.5382769,0.2749834,-1.6245092,0.26354626
0.5060816,0.39590934,-0.6215096,-1.1521828,-0.8924393,1.0519823,0.17920366,-0.9354695
-0.37120667,0.29565388,0.3752779,0.2263738,0.013231783,0.8124373,-2.1006074,1.2609519
0.39289466,0.40898204,1.3037959,1.2034818,-2.564292,-0.52282023,-0.44205666,0.04822455
0.0015995449,-0.18511114,0.9702164,-1.7959195,-0.1526291,-1.0077466,-1.70307,-0.06851021
0.73074526,1.9191885,0.28802565,-2.0341113,0.6529968,1.8084513,-0.38409224,1.2540466
0.13188496,0.37092498,0.54057014,-1.2956842,0.0851827,0.17496553,-1.4269118,1.2351338
3.5529695,0.45991546,0.75487334,-1.4238024,-0.78823453,-0.41208065,-0.5367128,3.9617622
2.2659066,-0.7511221,-0.8811524,-0.48052427,0.056545425,-0.72294986,-0.2730641,-0.17685749
0.29414293,0.361276,-0.65733993,-1.0972562,0.029569594,0.56280243,-0.54697174,0.8741993
0.1357547,0.18921651,1.0245061,-0.19509153,-0.5136746,0.4196229,-0.57038224,-0.38918415
2.2903476,-0.07526655,-1.132657,0.042424012,-0.17634352,0.34461546,-0.4675674,0.32332066
2.1719701,-0.15305641,-0.86762434,-1.2080112,0.7496747,-0.15632424,0.38248375,1.893581
-0.89083976,-0.22405389,-0.274793,-1.7670364,0.7521626,0.39223042,-1.2566113,0.2865674
0.582724,-0.15101457,1.5550965,-0.11668609,-1.5328412,-0.014833462,-1.2840106,0.91073394
0.6985655,-0.35373762,-0.70622617,-1.9789413,-0.55099475,1.9209787,-0.41703767,0.49257615
1.628445,-0.4767254,-0.46052718,0.63236105,-1.1126617,0.081072636,-1.5700282,1.6784403
1.0583122,-0.081777,0.5055518,-1.370602,0.07710259,0.823603,0.30221877,0.69980407
-0.23391646,1.0726844,0.46832213,-0.8136172,-0.5586309,-1.264367,-0.6423588,1.4467057
-0.12657636,0.25431082,0.26431635,1.0675423,-0.49740338,0.7883643,-1.315795,0.5330143
0.8476018,0.54712147,0.21339303,-0.11003349,-2.230463,0.9510304,-0.37111488,-2.0773404
-0.057052672,-1.8121035,0.27967915,-1.1210338,-0.9502773,0.8104224,-0.54764456,0.07232145
-0.16098413,1.2281628,-0.6102757,-1.6876833,0.43967292,-1.4107721,0.18800777,0.11899897
-0.34179226,-0.45392582,0.5305178,-1.2253085,0.71619654,0.47596171,-0.060798924,-0.27140096
0.7921824,0.113440044,-0.4107172,-0.9648239,-0.015005925,-0.31398037,-0.547928,0.21846358
1.5241046,-0.068829946,0.48180664,-0.210754,-0.70590174,1.6770555,-1.1749325,-0.5599218
-0.6430264,0.41868716,0.2792147,-0.2310115,-0.299012,1.4589813,-0.7825074,-1.367093
0.8277241,1.54772,-0.2295951,-0.6976338,0.026960462,0.32048783,-0.68004435,-0.440233
0.2041697,0.59247106,-0.37327665,-0.90550715,-1.0361396,0.552815,-0.5018686,-0.43528792
1.5234653,-0.040883802,-0.9366264,-1.0746099,0.63022155,0.57040787,0.14251189,-0.9343391
-0.07904492,0.174613,1.2211695,0.89863515,-3.1411493,0.47919068,-0.6479971,0.86330855
0.01069693,-0.16334738,-0.0661999,-0.62473005,-0.25390032,-0.26333964,0.071894564,0.09740191
0.007533058,0.40444323,0.731094,0.62949497,-0.50427115,0.7383451,-0.32211512,-1.0956647
1.9045781,1.9317821,0.1884893,-1.7703704,-0.24312569,0.47800735,-0.04523634,2.0628195
-0.11955434,0.001550026,0.6247591,-0.36615106,-0.6801297,0.48871368,-0.29942182,-1.0166463
-0.7542757,0.20851062,1.382023,-0.5165125,-0.97243106,1.232371,-1.9643315,0.05368187
-0.70352054,0.052758086,1.003587,0.39319092,0.85002214,1.2804521,-2.5847483,-0.56403697
-0.7821258,-0.4274042,1.1972228,0.43642175,-0.080408394,0.6605988,-0.009452981,5.2990174
1.6197101,-1.0632098,1.1562741,-1.3118736,-0.7026045,0.4264736,-0.51461715,-0.51876307
0.7143182,0.53064036,0.033886272,-0.9952149,-0.69862586,-1.6062094,-0.937761,0.8440508
0.46824956,1.5812173,-1.6502078,-1.0013142,-0.25169244,0.12178568,-0.48556837,-0.42445183
0.11988774,-0.77449644,1.3477192,-0.27700087,-0.19911537,-0.01257267,-0.45297128,-0.9692857
-0.08966715,0.16066141,-0.85009044,-0.47057012,-0.24615318,-2.8380306,-1.5476457,0.24863936
1.1767575,-0.41692197,-0.41981414,-0.09206924,-0.19954567,0.6233384,0.3385827,-1.2209748
0.08330696,-0.103640005,0.824093,-1.544864,0.035312075,-0.9167274,-1.1442034,1.4965866
