10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
0.79992527,-0.30791333,-0.22721049,-0.42443988,0.57486284,0.77545184,0.009709113,-0.46710637
-0.7636945,-3.985478,0.27850264,-1.0406945,-0.11835693,0.64611363,-1.0072445,-0.92181253
-0.041196816,-0.025055267,0.46194446,0.5750541,0.8079772,-0.56726253,-1.0648162,0.56452537
0.264079,0.24138613,1.0312339,0.20908403,-1.1818669,-0.47578412,0.5521593,-0.26872355
-0.2697344,0.15900145,-0.33161163,-0.4810263,0.78432596,-0.474261,-0.50419086,3.2615416
0.053790405,-0.10033718,0.44623843,-1.416238,0.5982631,0.15951052,0.38800254,0.52593476
-0.76883954,-0.83616877,1.2029209,-1.6469498,1.0444263,0.11538409,-1.0936601,0.88547593
-0.32826442,-0.2222902,0.55715555,-0.6009781,0.30630153,-0.91514796,-1.8176396,-0.56007546
0.33709288,0.5314711,-0.36805838,-1.0438509,1.0002351,0.046639945,-3.7371395,1.8773081
-0.11467844,-0.101057395,0.77450585,-3.3916113,1.5041425,0.012144076,-1.5867724,-0.30123866
0.32105005,-0.512659,1.6593261,-0.93888885,0.8662541,-0.39470124,-0.7702336,3.434277
0.1536118,-0.16274525,-0.13808165,-0.67973524,-0.14015548,-1.3473026,-1.0849345,0.07112276
-0.2691611,0.062653534,0.8192496,-0.80755454,0.20123956,-0.3325209,-1.5589463,-1.6798235
-0.06409108,-0.030793479,-0.41035774,-0.5688796,0.15017878,-0.48079407,-0.8594939,-2.9476671
-0.34113613,0.004953274,0.26288372,-0.7670729,0.487836,-0.75792557,0.29336002,-2.0600805
-0.46417877,-0.91652125,0.44056085,-1.1441035,0.86794627,0.9055976,0.26481667,-0.6232069
0.19185147,0.15805116,1.0206163,-1.4213862,0.24125081,-0.84327734,-1.5221212,-1.0904806
0.7710028,0.23149046,-1.0587083,-0.79695666,0.75608826,-0.14237186,-0.22134593,-0.13980713
-0.3205527,-0.039597917,0.20750369,-2.4276907,1.2135999,-0.80275893,-2.6476033,1.1588372
-0.19060758,-0.29141098,1.4295747,-1.2802165,1.2019494,0.7350632,-0.5775608,-2.5017922
-1.2231289,-0.6951134,1.0265517,-0.7982851,0.7361919,0.05602121,-0.46362638,0.14839609
-0.4459682,-0.80197257,-0.27384448,-1.193251,0.117549255,0.18933626,0.516031,-0.6396506
-0.7852813,-0.114966646,0.17840368,-0.82150435,-0.03119518,-0.47926924,0.7082633,0.77575916
0.41770616,0.64609617,-1.8619171,-0.45771828,1.0044919,0.10588842,-2.0645406,-0.018779604
-0.16442142,-0.04202578,0.67717737,-0.5941897,0.6960475,0.9379403,-0.7191267,0.77896935
0.004238239,-0.7488218,0.201021,-0.5750737,0.5361613,-0.15297233,-1.3947109,-0.2552134
-0.20712206,-0.024325397,-0.36289904,-0.3594216,-0.10121998,-0.84810627,-0.21732636,-2.9663408
-0.83550113,0.5395153,0.31969637,-1.1860179,-1.6091123,0.16037454,-0.5859755,2.5998294
-0.6161411,0.58980197,0.4953432,-0.8220286,-0.47682232,-0.27105945,-0.95326555,0.5826288
0.27044496,0.40820283,0.18620118,-0.7320938,-2.2969003,0.9150745,-0.30082202,-1.9504492
0.23533458,0.32027608,0.96264935,-0.77841014,1.1666014,-1.3454328,-0.8681033,-1.0753381
0.2394248,-0.12512241,0.6423656,-1.4056332,-0.50183445,0.43628684,0.4560927,1.0135214
0.44149232,0.30208558,-1.6929271,-1.4904497,0.9729075,0.7781258,-1.7016664,0.56382865
0.4679866,0.5157911,-0.8549057,-0.8592258,-1.1407048,-0.18057482,-0.24932921,1.1892998
-1.5222739,-0.623773,1.0031686,-0.60294515,-0.7601983,1.2539219,-2.6858282,0.45462078
1.0141908,-0.85912013,1.0492749,-0.57694346,1.1313405,-0.3973616,-0.38835087,0.057045735
0.09338682,-0.11849728,0.38363805,-0.10484425,1.0151095,-0.2134434,-0.96876323,0.06442576
-0.6346225,-0.3742525,0.12689637,-0.90995705,0.9973988,0.28714284,0.5992091,-0.4430607
-0.5236185,0.2454025,0.34645024,-1.144066,-0.43728405,-1.3523501,-0.04081721,3.382371
-0.58592904,0.36403114,-0.7410738,-0.90285873,1.7525206,0.5399145,-0.4042823,1.4414396
2.322074,-0.3895865,-0.19664285,-0.61233157,0.7996375,0.8343383,-0.74661475,-1.269213
0.3538755,0.19195563,0.6413325,-0.8167335,-0.65255624,0.062163256,-0.22736675,1.449571
-0.08082291,-0.10091497,-0.29578048,-0.009504207,1.1853912,0.25488046,-2.653675,0.015589906
-0.2845871,-0.24288549,0.3243725,-1.115988,0.6367751,-0.3712959,-0.05288274,-2.3163903
0.71710324,0.29949012,0.83087796,-0.5178871,-3.2190151,-0.33330637,-0.35868055,0.014770283
0.50544804,-0.2747662,-0.8290637,-0.7274527,-0.2778111,0.14036208,-0.7570957,1.1239451
-0.06960731,0.13289626,0.7383391,-1.0894526,0.5310916,0.48808187,-1.3903567,0.4932865
-0.349657,0.10198838,1.7949728,-1.1829041,-0.03163231,0.07780951,-1.8347082,3.5426345
0.6811841,-0.20331123,-0.34596443,-0.85600877,0.8733575,0.6267569,-1.3889633,-0.355887
0.82673115,-0.31056654,-0.30247235,-0.5879085,1.9288607,-0.3803049,-2.6081622,0.18911768
1.1968156,-0.71425503,-0.41468978,-0.95960397,1.215106,1.299814,0.75828075,0.49700552
0.11889843,-0.20292208,0.9300463,-1.2290053,0.79251194,-0.08096847,-1.2814869,-0.800604
0.4025725,-0.26419988,-0.050889175,-0.54510456,1.3464231,-0.16500542,-0.3253731,-2.9437943
0.41743553,-0.14605847,0.68650824,-0.8013434,1.0290977,-0.46188468,-1.4089655,0.2984212
0.20148608,-2.1273932,0.96163595,-0.25854996,0.5614347,-0.3398668,1.0068483,-1.2383474
0.13989294,0.33957735,0.78249717,-1.7417221,0.52391475,-0.23046252,-1.1277223,-0.6984312
0.17139974,0.09119882,-0.94485414,-0.34886044,0.4511596,1.1024898,-2.034481,3.84457
-0.12035219,0.4263297,0.9592812,-1.0568453,0.41570064,-0.2101837,-0.9232127,1.4071145
0.2826285,0.48076034,1.6210787,-0.9795327,1.1452621,0.11974687,0.40560734,0.3789013
-0.27911994,0.31660676,-0.41348767,-1.0988237,1.0125755,-1.072729,-2.142948,-1.0399816
-0.5847107,-11.613548,1.181889,-0.5223327,1.1528692,-0.06394252,-0.6919869,-0.46372885
0.15456589,0.08317975,-0.48554957,-1.0046355,1.0871543,0.6667869,-0.114057325,0.2859834
0.48816597,-1.5510889,0.675971,-0.89161456,-0.43723112,1.29526,-1.263421,-0.5734763
-0.1752618,0.9278969,1.1366698,-0.86865485,1.0783451,-0.40441206,-0.36624837,-0.666763
0.27784398,-0.22095063,-0.016202915,-2.0043087,0.51264495,0.1155224,-1.5999649,-0.48613185
0.13493636,0.13950858,-1.21771,-1.2840388,-2.1163204,0.5996564,-3.7935808,0.25865242
0.3372269,-0.35421145,-0.37446767,-0.27578852,1.0050384,1.2389877,-1.268513,-0.55557436
-0.57107633,0.6545406,-0.15698506,-1.1334041,0.8060118,0.5289759,0.53466034,-0.8597637
0.5575483,-0.5568542,-1.0601102,-0.48933864,0.6333907,0.04855752,-0.78170484,0.048624113
-0.9826234,0.37439167,1.0790733,-1.2314984,0.75308293,-0.44081697,-2.0839248,-0.5339603
-0.14899011,-0.29018143,-0.23407654,-0.77623135,0.5823846,0.40313822,-0.48477265,0.03498081
-0.34691125,0.14365573,0.42527318,-1.2261537,0.70665306,0.044112775,0.33531106,-0.28925166
0.29292375,0.3297899,-0.3581418,-0.52890164,0.9799972,0.9439338,-4.6345887,-0.3173374
0.3586291,-0.97689253,1.1772991,-1.0549517,1.22405,-0.63300484,-0.35130733,-0.28316256
0.2664524,0.57009065,1.0972946,-0.92595077,1.2887388,0.43938947,-0.2079451,-0.5781208
0.37165874,-0.7960722,0.8101065,-0.38041162,1.2858719,-0.17081448,0.46282384,0.043535624
0.22984268,0.37584993,0.6042019,-0.7350547,-1.455153,-0.5142176,-0.20339961,0.45685083
-0.36649853,-9.732702,-0.46720454,-0.8837325,-0.04214397,0.63022155,1.1414236,-1.8357089
0.24621549,-0.31230783,-0.3680012,-0.9008097,1.022674,-0.10373691,0.25053132,0.27983284
-0.08768906,0.35133168,0.8991243,-0.53536725,1.1048462,0.2524694,0.5306647,0.91191214
-0.6310847,-0.30650023,1.102051,-0.847728,1.1596705,-0.44886634,-1.1265099,-0.29422405
0.65234536,0.20574321,-1.0788642,-0.65252465,-1.0476075,0.09498573,-1.0753381,3.9516194
0.30516943,-0.7072588,-0.76319504,-0.60702366,1.938259,0.6650623,-0.12358543,-0.58181596
0.33800417,-0.046095025,0.88192594,-0.69837826,-4.004719,-0.66711307,-0.7221968,0.30657643
0.70480204,0.9048113,0.06256026,-0.29323792,0.4695072,0.6515949,-1.0951252,-0.35041943
0.108462974,-0.26164395,0.25892392,-1.3858683,-3.7311034,0.12310049,-0.33418065,-0.4813917
0.22216363,0.9935088,0.53347534,0.30380425,0.078350805,-0.43507448,-0.6446742,-0.36275816
-0.47365245,0.27874085,0.9885708,-2.1301072,0.8290876,-0.023316557,-0.020377869,-2.2872186
0.086996116,-0.13945004,1.0134498,-0.4674197,0.7885521,-1.1329678,-1.7147189,-1.0072514
0.7052217,-0.24819924,0.046744104,-0.6961952,0.90312856,-0.6849911,-4.3659472,0.28948048
-1.0518546,0.70952195,0.9840441,-1.0770533,-1.0351818,0.31223696,-0.96128076,3.2372158
2.2092826,0.19821806,0.77635086,-1.4628522,1.0681801,-0.7837471,-0.7216914,0.035014965
