,lr_history,train_total_loss_history,train_epoch_loss_history,rmse_train_history,val_total_loss_history,val_epoch_loss_history,rmse_val_history
996,4.667602996254682e-05,0.04292862,,,0.3053586,,
997,4.6722846441947563e-05,0.007684766,,,0.06422997,,
998,4.6769662921348314e-05,0.005224116,,,0.010909392,,
999,4.6816479400749066e-05,0.028767364,,,0.33524275,,
1000,4.6863295880149817e-05,0.027854562,,,0.3605376,,
1001,4.691011235955056e-05,0.026780346,,,0.38747346,,
1002,4.695692883895131e-05,0.037382375,,,0.02384596,,
1003,4.700374531835206e-05,0.027969722,,,0.12545583,,
1004,4.7050561797752814e-05,0.07981075,,,0.15002085,,
1005,4.709737827715356e-05,0.027508697,,,0.12512788,,
1006,4.714419475655431e-05,0.1038346,,,0.22615734,,
1007,4.719101123595506e-05,0.19211996,,,0.065047994,,
1008,4.723782771535581e-05,0.029034618,,,0.458688,,
1009,4.7284644194756556e-05,0.070252046,,,0.048868436,,
1010,4.733146067415731e-05,0.028603816,,,0.2773438,,
1011,4.737827715355805e-05,0.013282652,,,0.7135058,,
1012,4.742509363295881e-05,0.13216807,,,0.08017502,,
1013,4.747191011235955e-05,0.056636814,,,0.5895474,,
1014,4.7518726591760304e-05,0.021228505,,,0.19016486,,
1015,4.756554307116105e-05,0.07448402,,,0.20122103,,
1016,4.76123595505618e-05,0.04829463,,,0.30821693,,
1017,4.765917602996255e-05,0.081174485,,,0.48644033,,
1018,4.77059925093633e-05,0.110324234,,,0.09784331,,
1019,4.7752808988764046e-05,0.110904,,,0.16197488,,
1020,4.779962546816479e-05,0.011846313,,,0.19631289,,
1021,4.784644194756555e-05,0.08557475,,,0.09505944,,
1022,4.789325842696629e-05,0.17292087,,,0.2731418,,
1023,4.7940074906367044e-05,0.11318268,,,0.085097134,,
1024,4.798689138576779e-05,0.0094539,,,0.088443115,,
1025,4.803370786516854e-05,0.023179851,,,0.09504006,,
1026,4.808052434456929e-05,0.20350133,,,0.20993824,,
1027,4.812734082397004e-05,0.14187838,,,0.22477652,,
1028,4.8174157303370785e-05,0.009352838,,,0.43273035,,
1029,4.8220973782771536e-05,0.12176137,,,0.18383068,,
1030,4.826779026217229e-05,0.020737287,,,0.31445196,,
1031,4.831460674157304e-05,0.06858583,,,0.6287485,,
1032,4.836142322097378e-05,0.07960117,,,0.5130717,,
1033,4.8408239700374534e-05,0.32048288,,,0.12254711,,
1034,4.8455056179775285e-05,0.017424118,,,0.3302471,,
1035,4.8501872659176036e-05,0.0162081,,,0.059245046,,
1036,4.854868913857678e-05,0.031641006,,,0.03468584,,
1037,4.859550561797753e-05,0.026875261,,,0.035355646,,
1038,4.8642322097378276e-05,0.019639865,,,0.19766967,,
1039,4.8689138576779034e-05,0.024456589,,,0.09721012,,
1040,4.873595505617978e-05,0.009009688,,,0.8255255,,
1041,4.878277153558053e-05,0.020622957,,,0.23243129,,
1042,4.882958801498127e-05,0.015730685,,,0.15351668,,
1043,4.8876404494382024e-05,0.018055078,,,0.2899151,,
1044,4.8923220973782775e-05,0.03575381,,,0.7106062,,
1045,4.897003745318352e-05,0.18313327,,,0.21527644,,
1046,4.901685393258427e-05,0.054393068,,,0.09680903,,
1047,4.906367041198502e-05,0.071007356,,,0.13131376,,
1048,4.911048689138577e-05,0.05310414,,,0.07024225,,
1049,4.915730337078652e-05,0.10237235,,,0.37118766,,
1050,4.920411985018727e-05,0.2686457,,,0.20839433,,
1051,4.925093632958801e-05,0.0071328916,,,0.1396966,,
1052,4.929775280898877e-05,0.010340686,,,0.24721147,,
1053,4.9344569288389515e-05,0.1154511,,,0.16696173,,
1054,4.9391385767790266e-05,0.26738745,,,0.2210687,,
1055,4.943820224719101e-05,0.027213346,,,0.3505476,,
1056,4.948501872659176e-05,0.009190174,,,0.19451451,,
1057,4.953183520599251e-05,0.057364047,,,0.28366065,,
1058,4.957865168539326e-05,0.110240355,,,0.6132498,,
1059,4.962546816479401e-05,0.075749196,,,0.2023509,,
1060,4.967228464419476e-05,0.023486564,,,0.033459418,,
1061,4.971910112359551e-05,0.031761583,,,0.02647917,,
1062,4.976591760299626e-05,0.05337701,,,0.59213436,,
1063,4.9812734082397005e-05,0.13400134,,,0.33264798,,
1064,4.9859550561797756e-05,0.04497005,,,0.04334282,,
1065,4.990636704119851e-05,0.008757959,,,0.052894656,,
1066,4.995318352059926e-05,0.049723048,,,0.2193839,,
1067,5e-05,0.027195768,,,0.49306846,,
1068,5.004681647940075e-05,0.11650398,,,0.1830357,,
1069,5.00936329588015e-05,0.21713765,,,0.4059442,,
1070,5.0140449438202256e-05,0.06494426,,,0.46771145,,
1071,5.0187265917603e-05,0.051552974,,,0.11184359,,
1072,5.0234082397003744e-05,0.08545691,,,0.13605148,,
1073,5.0280898876404495e-05,0.023396194,,,0.061925992,,
1074,5.0327715355805246e-05,0.002560503,,,0.34926838,,
1075,5.0374531835206e-05,0.01054994,,,0.18012632,,
1076,5.042134831460674e-05,0.08556144,,,0.13428895,,
1077,5.0468164794007486e-05,0.061676983,,,0.26506987,,
1078,5.0514981273408244e-05,0.01069291,,,0.48763186,,
1079,5.0561797752808995e-05,0.08570479,,,0.31146884,,
1080,5.060861423220974e-05,0.045019053,,,0.04995726,,
1081,5.0655430711610483e-05,0.10135331,,,0.4800391,,
1082,5.070224719101124e-05,0.003383374,,,0.27907547,,
1083,5.074906367041199e-05,0.095741615,,,0.036487926,,
1084,5.0795880149812737e-05,0.007835409,,,0.02816833,,
1085,5.084269662921348e-05,0.05778407,,,0.16588071,,
1086,5.088951310861424e-05,0.096706994,,,0.054932576,,
1087,5.093632958801498e-05,0.0052632117,,,0.08072647,,
1088,5.0983146067415734e-05,0.034921836,,,0.27047753,,
1089,5.102996254681648e-05,0.05442641,,,0.26336882,,
1090,5.1076779026217236e-05,0.17090954,,,0.16407429,,
1091,5.112359550561798e-05,0.07701608,,,0.47897306,,
1092,5.117041198501873e-05,0.05698889,,,0.217062,,
1093,5.1217228464419476e-05,0.04114892,,,0.0539561,,
1094,5.126404494382022e-05,0.11309966,,,0.025086608,,
1095,5.131086142322098e-05,0.21495415,,,0.1609331,,
1096,5.135767790262173e-05,0.24382603,,,0.06353667,,
1097,5.140449438202247e-05,0.0061358465,,,0.2037925,,
1098,5.145131086142322e-05,0.07265782,,,0.09152385,,
1099,5.1498127340823975e-05,0.2584695,,,0.2663608,,
1100,5.154494382022472e-05,0.092317104,,,0.027970435,,
1101,5.159176029962547e-05,0.012576104,,,0.32671323,,
1102,5.1638576779026215e-05,0.028485691,,,0.117571905,,
1103,5.168539325842697e-05,0.09968069,,,0.10661525,,
1104,5.173220973782772e-05,0.097373724,,,0.12040609,,
1105,5.177902621722847e-05,0.053071,,,0.47362286,,
1106,5.182584269662921e-05,0.027970752,,,0.2959093,,
1107,5.187265917602997e-05,0.009080579,,,0.33399773,,
1108,5.1919475655430715e-05,0.04965413,,,0.15914284,,
1109,5.1966292134831466e-05,0.09569629,,,0.2045496,,
1110,5.201310861423221e-05,0.0065400717,,,0.20232616,,
1111,5.205992509363297e-05,0.008012845,,,0.24946687,,
1112,5.210674157303371e-05,0.1839563,,,0.33686247,,
1113,5.2153558052434456e-05,0.006764596,,,0.56128824,,
1114,5.220037453183521e-05,0.009212879,,,0.27569154,,
1115,5.2247191011235965e-05,0.017941918,,,0.31023234,,
1116,5.229400749063671e-05,0.016223265,,,0.14314672,,
1117,5.2340823970037454e-05,0.008923829,,,0.12301151,,
1118,5.2387640449438205e-05,0.02842419,,,0.033818398,,
1119,5.243445692883895e-05,0.031399637,,,0.12206059,,
1120,5.248127340823971e-05,0.011520088,,,0.058165155,,
1121,5.252808988764045e-05,0.004038621,,,0.14821464,,
1122,5.2574906367041196e-05,0.0051217927,,,0.05041184,,
1123,5.262172284644195e-05,0.013466533,,,0.048233334,,
1124,5.2668539325842705e-05,0.014986089,,,0.14778742,,
1125,5.271535580524345e-05,0.018251378,,,0.0034780435,,
1126,5.276217228464419e-05,0.014216246,,,0.12910503,,
1127,5.2808988764044944e-05,0.005366495,,,0.0053633787,,
1128,5.28558052434457e-05,0.035504352,,,0.17880093,,
1129,5.2902621722846446e-05,0.011140056,,,0.037317343,,
1130,5.294943820224719e-05,0.011349576,,,0.010401459,,
1131,5.299625468164794e-05,0.0022716152,,,0.036828633,,
1132,5.30430711610487e-05,0.010798354,,,0.4178737,,
1133,5.3089887640449444e-05,0.004246515,,,0.0062605073,,
1134,5.313670411985019e-05,0.016267749,,,0.02007942,,
1135,5.318352059925093e-05,0.04726608,,,0.26730332,,
1136,5.323033707865169e-05,0.044718027,,,0.33173683,,
1137,5.327715355805244e-05,0.010397855,,,0.1337947,,
1138,5.3323970037453186e-05,0.0062222774,,,0.043992776,,
1139,5.337078651685393e-05,0.026151856,,,0.0033385267,,
1140,5.341760299625468e-05,0.010654678,,,0.016265234,,
1141,5.346441947565544e-05,0.0081436755,,,0.1873865,,
1142,5.351123595505618e-05,0.020254645,,,0.07880819,,
1143,5.355805243445693e-05,0.0039727455,,,0.10402777,,
1144,5.360486891385768e-05,0.0808181,,,0.12103809,,
1145,5.365168539325843e-05,0.0025362696,,,0.09707601,,
1146,5.369850187265918e-05,0.01648548,,,0.3175562,,
1147,5.3745318352059925e-05,0.0033735053,,,0.111139506,,
1148,5.379213483146067e-05,0.014772298,,,0.42916265,,
1149,5.383895131086143e-05,0.03179393,,,0.13637401,,
1150,5.388576779026218e-05,0.009247162,,,0.04808456,,
1151,5.393258426966292e-05,0.020240337,,,0.121255286,,
1152,5.397940074906367e-05,0.020646917,,,0.050580256,,
1153,5.4026217228464425e-05,0.047741786,,,0.1457507,,
1154,5.4073033707865176e-05,0.0333406,,,0.11374201,,
1155,5.411985018726592e-05,0.0037851927,,,0.22006176,,
1156,5.4166666666666664e-05,0.0071867583,,,0.5208009,,
1157,5.421348314606742e-05,0.08228498,,,0.34678578,,
1158,5.4260299625468166e-05,0.018548723,,,0.065584905,,
1159,5.430711610486892e-05,0.0025549966,,,0.24274774,,
1160,5.435393258426966e-05,0.18212888,,,0.01842143,,
1161,5.440074906367042e-05,0.05787382,,,0.13147567,,
1162,5.4447565543071164e-05,0.01817955,,,0.060481697,,
1163,5.4494382022471915e-05,0.012093061,,,0.20187981,,
1164,5.454119850187266e-05,0.06877165,,,0.13145451,,
1165,5.4588014981273403e-05,0.028276708,,,0.086897425,,
1166,5.463483146067416e-05,0.057015225,,,0.15075749,,
1167,5.468164794007491e-05,0.01753306,,,0.13384998,,
1168,5.472846441947566e-05,0.02165976,,,0.06931901,,
1169,5.47752808988764e-05,0.044679347,,,0.20690872,,
1170,5.482209737827716e-05,0.048450813,,,0.37862688,,
1171,5.48689138576779e-05,0.028465198,,,0.09492903,,
1172,5.4915730337078654e-05,1.2381775,,,0.12262172,,
1173,5.49625468164794e-05,0.0417633,,,0.0016391305,,
1174,5.5009363295880156e-05,0.019820051,,,0.092689544,,
1175,5.50561797752809e-05,0.015585579,,,0.14794111,,
1176,5.510299625468165e-05,0.030449027,,,0.27242368,,
1177,5.5149812734082396e-05,0.030219825,,,0.08346286,,
1178,5.5196629213483154e-05,0.07048309,,,0.1491657,,
1179,5.52434456928839e-05,0.034925442,,,0.028902179,,
1180,5.529026217228465e-05,0.032089364,,,0.112840645,,
1181,5.533707865168539e-05,0.028177219,,,0.15555428,,
1182,5.538389513108615e-05,0.025565434,,,0.1939421,,
1183,5.5430711610486895e-05,0.044186752,,,0.09879242,,
1184,5.547752808988764e-05,0.41807178,,,0.25349635,,
1185,5.552434456928839e-05,0.10652601,,,0.13879089,,
1186,5.557116104868915e-05,0.41233972,,,0.11516658,,
1187,5.561797752808989e-05,0.08482337,,,0.33278385,,
1188,5.566479400749064e-05,0.009404526,,,0.046657726,,
1189,5.571161048689139e-05,0.10319843,,,0.10190917,,
1190,5.575842696629213e-05,0.14214797,,,0.006927955,,
1191,5.580524344569289e-05,0.24740393,,,0.13125148,,
1192,5.5852059925093635e-05,0.04925546,,,0.19583173,,
1193,5.5898876404494386e-05,0.3006027,,,0.05313326,,
1194,5.594569288389513e-05,0.11804635,,,0.06592816,,
1195,5.599250936329589e-05,0.017359413,,,0.19068171,,
1196,5.603932584269663e-05,0.069267675,,,0.2337791,,
1197,5.6086142322097377e-05,0.046560727,,,0.3237953,,
1198,5.613295880149813e-05,0.18497244,,,0.33155197,,
1199,5.6179775280898885e-05,0.03008318,,,0.1646606,,
1200,5.622659176029963e-05,0.08155255,,,0.14755991,,
1201,5.6273408239700374e-05,0.019799972,,,0.35124332,,
1202,5.6320224719101125e-05,0.23197287,,,0.374027,,
1203,5.636704119850188e-05,0.03263856,,,0.07116563,,
1204,5.641385767790263e-05,0.0052725007,,,0.0039442466,,
1205,5.646067415730337e-05,0.20498575,,,0.0057273675,,
1206,5.6507490636704116e-05,0.07453075,,,0.13114044,,
1207,5.6554307116104874e-05,0.007078513,,,0.17549604,,
1208,5.6601123595505625e-05,0.03562606,,,0.075005524,,
1209,5.664794007490637e-05,0.06484048,,,0.05101048,,
1210,5.669475655430711e-05,0.026310276,,,0.14425656,,
1211,5.674157303370787e-05,0.07864541,,,0.19918056,,
1212,5.678838951310862e-05,0.0058277026,,,0.2121342,,
1213,5.6835205992509366e-05,0.029820872,,,0.031938534,,
1214,5.688202247191011e-05,0.047132585,,,0.07417056,,
1215,5.692883895131086e-05,0.03409515,,,0.23426019,,
1216,5.697565543071162e-05,0.004223345,,,0.22623864,,
1217,5.7022471910112364e-05,0.060989138,,,0.15986818,,
1218,5.706928838951311e-05,0.01138016,,,0.067442514,,
1219,5.711610486891385e-05,0.025728544,,,0.29033354,,
1220,5.716292134831461e-05,0.0960561,,,0.013113536,,
1221,5.720973782771536e-05,0.044091225,,,0.18863322,,
1222,5.7256554307116106e-05,0.0300946,,,0.08993397,,
1223,5.730337078651685e-05,0.051607322,,,0.20789497,,
1224,5.735018726591761e-05,0.008424135,,,0.0032520734,,
1225,5.739700374531836e-05,0.022471478,,,0.049594678,,
1226,5.74438202247191e-05,0.019385668,,,0.16854446,,
1227,5.749063670411985e-05,0.0734594,,,0.36564496,,
1228,5.7537453183520605e-05,0.061376125,,,0.29354027,,
1229,5.758426966292135e-05,0.02016079,,,0.13570318,,
1230,5.76310861423221e-05,0.034035087,,,0.2271126,,
1231,5.7677902621722845e-05,0.00401638,,,0.011948566,,
1232,5.77247191011236e-05,0.011199282,,,0.16775411,,
1233,5.777153558052435e-05,0.061165623,,,0.45253417,,
1234,5.78183520599251e-05,0.02010963,,,0.29560727,,
1235,5.786516853932584e-05,0.0095751025,,,0.10743108,,
1236,5.79119850187266e-05,0.13344447,,,0.1539075,,
1237,5.7958801498127345e-05,0.09220569,,,0.02569387,,
1238,5.8005617977528096e-05,0.032315698,,,0.20836271,,
1239,5.805243445692884e-05,0.04448973,,,0.42632532,,
1240,5.8099250936329584e-05,0.05797246,,,0.028434917,,
1241,5.814606741573034e-05,0.008318462,,,0.38828924,,
1242,5.8192883895131086e-05,0.0169812,,,0.18639429,,
1243,5.823970037453184e-05,0.119535245,,,0.17034397,,
1244,5.828651685393258e-05,0.035686713,,,0.23788302,,
1245,5.833333333333334e-05,0.020752018,,,0.12946802,,
1246,5.8380149812734084e-05,0.003015078,,,0.31554925,,
1247,5.8426966292134835e-05,0.08465099,,,0.040131737,,
1248,5.847378277153558e-05,0.067185104,,,0.3560242,,
1249,5.852059925093634e-05,0.10121942,,,0.028835006,,
1250,5.856741573033708e-05,0.019847518,,,0.05575299,,
1251,5.861423220973783e-05,0.0070680124,,,0.031049097,,
1252,5.866104868913858e-05,0.03195369,,,0.07142444,,
1253,5.8707865168539334e-05,0.0176044,,,0.16292015,,
1254,5.875468164794008e-05,0.018449483,,,0.036907535,,
1255,5.880149812734082e-05,0.007582812,,,0.17283924,,
1256,5.8848314606741574e-05,0.015627638,,,0.17009808,,
1257,5.889513108614233e-05,0.003034667,,,0.20798784,,
1258,5.8941947565543076e-05,0.15386835,,,0.1279771,,
1259,5.898876404494382e-05,0.030924845,,,0.1884942,,
1260,5.903558052434457e-05,0.03450646,,,0.021898547,,
1261,5.908239700374533e-05,0.017230984,,,0.013666564,,
1262,5.9129213483146074e-05,0.010080039,,,0.28928244,,
1263,5.917602996254682e-05,0.046380788,,,0.2358416,,
1264,5.922284644194757e-05,0.14766027,,,0.11413004,,
1265,5.926966292134831e-05,0.007317741,,,0.7249902,,
1266,5.931647940074907e-05,0.06983081,,,0.09213928,,
1267,5.9363295880149816e-05,0.028465528,,,0.18103525,,
1268,5.941011235955056e-05,0.014748446,,,0.13686882,,
1269,5.945692883895131e-05,0.07664723,,,0.17208295,,
1270,5.950374531835207e-05,0.08366218,,,0.019434394,,
1271,5.955056179775281e-05,0.013789455,,,0.06820472,,
1272,5.959737827715356e-05,0.11951739,,,0.19153567,,
1273,5.964419475655431e-05,0.0033507308,,,0.018628351,,
1274,5.9691011235955066e-05,0.023834588,,,0.13214302,,
1275,5.973782771535581e-05,0.07117442,,,0.058131993,,
1276,5.9784644194756555e-05,0.02553029,,,0.14234607,,
1277,5.9831460674157306e-05,0.0110171875,,,0.13077849,,
1278,5.987827715355806e-05,0.054933317,,,0.16073602,,
1279,5.992509363295881e-05,0.12080129,,,0.08557717,,
1280,5.997191011235955e-05,0.069996096,,,0.08597342,,
1281,6.0018726591760297e-05,0.20741679,,,0.51807016,,
1282,6.0065543071161054e-05,0.08589552,,,0.025324717,,
1283,6.0112359550561805e-05,0.10596832,,,0.04391182,,
1284,6.015917602996255e-05,0.14235264,,,0.0065983073,,
1285,6.0205992509363294e-05,0.08283107,,,0.092669524,,
1286,6.0252808988764045e-05,0.018915694,,,0.21056122,,
1287,6.02996254681648e-05,0.006035304,,,0.2030325,,
1288,6.034644194756555e-05,0.14489508,,,0.2629579,,
1289,6.039325842696629e-05,0.05469025,,,0.17152064,,
1290,6.0440074906367036e-05,0.034392163,,,0.20153649,,
1291,6.0486891385767794e-05,0.0030487098,,,0.32977948,,
1292,6.0533707865168545e-05,0.03059244,,,0.21857907,,
1293,6.058052434456929e-05,0.10312254,,,0.20809938,,
1294,6.062734082397003e-05,0.107705586,,,0.03225641,,
1295,6.067415730337079e-05,0.108776115,,,0.022066945,,
1296,6.072097378277154e-05,0.1316628,,,0.23090638,,
1297,6.0767790262172286e-05,0.10193091,,,0.3265655,,
1298,6.081460674157303e-05,0.32505074,,,0.05625108,,
1299,6.086142322097379e-05,0.1620803,,,0.0761027,,
1300,6.090823970037454e-05,0.021910908,,,0.038976464,,
1301,6.0955056179775284e-05,0.04024192,,,0.23923051,,
1302,6.100187265917603e-05,0.042713102,,,0.050136108,,
1303,6.104868913857679e-05,0.1550541,,,0.050806858,,
1304,6.109550561797754e-05,0.11997233,,,0.23736891,,
1305,6.114232209737827e-05,0.07154731,,,0.19833289,,
1306,6.118913857677903e-05,0.0023384022,,,0.20337039,,
1307,6.123595505617978e-05,0.024931928,,,0.07365525,,
1308,6.128277153558053e-05,0.18065768,,,0.018976886,,
1309,6.132958801498128e-05,0.14500017,,,0.18924211,,
1310,6.137640449438202e-05,0.10615149,,,0.08109922,,
1311,6.142322097378277e-05,0.018019738,,,0.094014235,,
1312,6.147003745318353e-05,0.048088647,,,0.11281758,,
1313,6.151685393258427e-05,0.17571902,,,0.06531508,,
1314,6.156367041198502e-05,0.12510148,,,0.20629032,,
1315,6.161048689138577e-05,0.07290484,,,0.31025517,,
1316,6.165730337078652e-05,0.042872064,,,0.1867561,,
1317,6.170411985018727e-05,0.024284024,,,0.5277879,,
1318,6.175093632958801e-05,0.036093924,,,0.24390182,,
1319,6.179775280898876e-05,0.21150143,,,0.018377524,,
1320,6.184456928838951e-05,0.02541018,,,0.1254065,,
1321,6.189138576779026e-05,0.0031035913,,,0.08942489,,
1322,6.193820224719102e-05,0.008596279,,,0.1523434,,
1323,6.198501872659175e-05,0.078743346,,,0.09883792,,
1324,6.203183520599252e-05,0.095582366,,,0.108982235,,
1325,6.207865168539327e-05,0.087195,,,0.13016868,,
1326,6.2125468164794e-05,0.14153932,,,0.01167824,,
1327,6.217228464419476e-05,0.07336812,,,0.064364836,,
1328,6.221910112359551e-05,0.055903435,,,0.12508774,,
1329,6.226591760299626e-05,0.23171926,,,0.18247747,,
1330,6.231273408239701e-05,0.07030645,,,0.13161384,,
1331,6.235955056179775e-05,0.13653493,,,0.102099895,,
1332,6.240636704119851e-05,0.061707623,,,0.14048778,,
1333,6.245318352059925e-05,0.1157426,,,0.18534583,,
1334,6.25e-05,0.1718711,,,0.16896665,,
1335,6.254681647940075e-05,0.24765341,,,0.15648727,,
1336,6.259363295880149e-05,0.055879347,,,0.1754763,,
1337,6.264044943820225e-05,0.026575563,,,0.21838687,,
1338,6.2687265917603e-05,0.039857328,,,0.21387556,,
1339,6.273408239700374e-05,0.09471961,,,0.2358809,,
1340,6.27808988764045e-05,0.08829993,,,0.035047345,,
1341,6.282771535580525e-05,0.2620807,,,0.21445924,,
1342,6.2874531835206e-05,0.0647905,,,0.16737258,,
1343,6.292134831460675e-05,0.012969975,,,0.057833962,,
1344,6.296816479400748e-05,0.18024386,,,0.025137484,,
1345,6.301498127340825e-05,0.056513175,,,0.12968622,,
1346,6.306179775280899e-05,0.14422302,,,0.059455242,,
1347,6.310861423220974e-05,0.023834383,,,0.23832762,,
1348,6.315543071161049e-05,0.011255883,,,0.08742154,,
1349,6.320224719101124e-05,0.035771344,,,0.12838353,,
1350,6.324906367041199e-05,0.0834292,,,0.23886745,,
1351,6.329588014981274e-05,0.033407096,,,0.14759062,,
1352,6.334269662921348e-05,0.048233107,,,0.17131458,,
1353,6.338951310861424e-05,0.0039661224,,,0.2912457,,
1354,6.343632958801498e-05,0.068886705,,,0.36659703,,
1355,6.348314606741573e-05,0.020739384,,,0.3195243,,
1356,6.352996254681648e-05,0.025662187,,,0.13835064,,
1357,6.357677902621724e-05,0.020806592,,,0.113530554,,
1358,6.362359550561799e-05,0.018816398,,,0.121839434,,
1359,6.367041198501872e-05,0.012613057,,,0.09375073,,
1360,6.371722846441947e-05,0.020882186,,,0.0146508645,,
1361,6.376404494382023e-05,0.04807069,,,0.11447431,,
1362,6.381086142322098e-05,0.030180244,,,0.012912407,,
1363,6.385767790262173e-05,0.30088466,,,0.086186066,,
1364,6.390449438202248e-05,0.31323552,,,0.09861318,,
1365,6.395131086142322e-05,0.029268995,,,0.25176013,,
1366,6.399812734082398e-05,0.024656342,,,0.0043153143,,
1367,6.404494382022472e-05,0.06334462,,,0.24508336,,
1368,6.409176029962547e-05,0.029092114,,,0.20606314,,
1369,6.413857677902622e-05,0.051905423,,,0.07973426,,
1370,6.418539325842697e-05,0.0051584644,,,0.08498525,,
1371,6.423220973782772e-05,0.032113507,,,0.037136167,,
1372,6.427902621722846e-05,0.005772972,,,0.037694898,,
1373,6.432584269662921e-05,0.047653202,,,0.18547182,,
1374,6.437265917602998e-05,0.14559752,,,0.06641516,,
1375,6.441947565543071e-05,0.11813226,,,0.119448185,,
1376,6.446629213483146e-05,0.020973312,,,0.3791503,,
1377,6.451310861423222e-05,0.019073768,,,0.1475743,,
1378,6.455992509363297e-05,0.15976544,,,0.112516485,,
1379,6.460674157303372e-05,0.021916464,,,0.045361646,,
1380,6.465355805243446e-05,0.029303893,,,0.014168364,,
1381,6.47003745318352e-05,0.03915125,,,0.08618538,,
1382,6.474719101123596e-05,0.039190106,,,0.069811925,,
1383,6.479400749063671e-05,0.047850613,,,0.012901329,,
1384,6.484082397003746e-05,0.034112275,,,0.1611696,,
1385,6.48876404494382e-05,0.025315408,,,0.014291599,,
1386,6.493445692883895e-05,0.12766008,,,0.080057845,,
1387,6.498127340823971e-05,0.019895503,,,0.06125772,,
1388,6.502808988764045e-05,0.02209674,,,0.023781566,,
1389,6.50749063670412e-05,0.014730302,,,0.2016698,,
1390,6.512172284644195e-05,0.006969713,,,0.09607371,,
1391,6.51685393258427e-05,0.058311608,,,0.13344052,,
1392,6.521535580524345e-05,0.009595197,,,0.13064018,,
1393,6.526217228464419e-05,0.13052166,,,0.17136471,,
1394,6.530898876404494e-05,0.007069558,,,0.11716489,,
1395,6.53558052434457e-05,0.005080656,,,0.031198151,,
1396,6.540262172284645e-05,0.0706841,,,0.14353065,,
1397,6.54494382022472e-05,0.005797747,,,0.08686113,,
1398,6.549625468164793e-05,0.064675584,,,0.10763955,,
1399,6.55430711610487e-05,0.01492105,,,0.24521548,,
1400,6.558988764044945e-05,0.1702657,,,0.0627639,,
1401,6.563670411985019e-05,0.016537497,,,0.07066467,,
1402,6.568352059925094e-05,0.034191024,,,0.29191,,
1403,6.573033707865169e-05,0.018941648,,,0.09830265,,
1404,6.577715355805244e-05,0.06506774,,,0.05827838,,
1405,6.582397003745319e-05,0.14682516,,,0.09135555,,
1406,6.587078651685393e-05,0.07116212,,,0.18638891,,
1407,6.591760299625468e-05,0.03240063,,,0.22106464,,
1408,6.596441947565543e-05,0.057068568,,,0.101929374,,
1409,6.601123595505618e-05,0.1170661,,,0.059027083,,
1410,6.605805243445693e-05,0.121176355,,,0.20011096,,
1411,6.610486891385767e-05,0.15410629,,,0.031600293,,
1412,6.615168539325844e-05,0.0031662036,,,0.07065887,,
1413,6.619850187265919e-05,0.018166345,,,0.06923695,,
1414,6.624531835205992e-05,0.04648153,,,0.09920157,,
1415,6.629213483146067e-05,0.22795966,,,0.021382941,,
1416,6.633895131086143e-05,0.024094475,,,0.06139695,,
1417,6.638576779026218e-05,0.04470899,,,0.14936875,,
1418,6.643258426966293e-05,0.005933988,,,0.27145058,,
1419,6.647940074906367e-05,0.043364573,,,0.115191475,,
1420,6.652621722846443e-05,0.024245353,,,0.11226259,,
1421,6.657303370786517e-05,0.04106351,,,0.02359065,,
1422,6.661985018726592e-05,0.011817583,,,0.31597912,,
1423,6.666666666666667e-05,0.005114405,,,0.061937965,,
1424,6.671348314606742e-05,0.039546423,,,0.13967587,,
1425,6.676029962546817e-05,0.15708658,,,0.11183895,,
1426,6.680711610486892e-05,0.012621894,,,0.11404148,,
1427,6.685393258426966e-05,0.023399103,,,0.14583172,,
1428,6.690074906367043e-05,0.05515114,,,0.04922697,,
1429,6.694756554307116e-05,0.05374058,,,0.016889295,,
1430,6.699438202247191e-05,0.031849794,,,0.21278918,,
1431,6.704119850187266e-05,0.019641664,,,0.020502025,,
1432,6.70880149812734e-05,0.07556475,,,0.3281386,,
1433,6.713483146067417e-05,0.081217244,,,0.16406293,,
1434,6.71816479400749e-05,0.005039971,,,0.15370189,,
1435,6.722846441947566e-05,0.019386608,,,0.15177076,,
1436,6.72752808988764e-05,0.018372202,,,0.022302292,,
1437,6.732209737827716e-05,0.15001465,,,0.039511655,,
1438,6.736891385767791e-05,0.019085461,,,0.42231256,,
1439,6.741573033707866e-05,0.0152899185,,,0.30599344,,
1440,6.74625468164794e-05,0.08603797,,,0.05254521,,
1441,6.750936329588016e-05,0.00676296,,,0.11390087,,
1442,6.75561797752809e-05,0.22810453,,,0.057506923,,
1443,6.760299625468165e-05,0.03588359,,,0.10862268,,
1444,6.76498127340824e-05,0.06297094,,,0.12977085,,
1445,6.769662921348315e-05,0.032927845,,,0.16974087,,
1446,6.77434456928839e-05,0.051226884,,,0.102264956,,
1447,6.779026217228464e-05,0.0071499804,,,0.11792323,,
1448,6.783707865168539e-05,0.0039656213,,,0.35827047,,
1449,6.788389513108616e-05,0.26558304,,,0.11959516,,
1450,6.79307116104869e-05,0.02711458,,,0.3000407,,
1451,6.797752808988765e-05,0.34355664,,,0.0017501968,,
1452,6.802434456928838e-05,0.05374684,,,0.10566061,,
1453,6.807116104868915e-05,0.008659397,,,0.004308302,,
1454,6.81179775280899e-05,0.035942595,,,0.122369014,,
1455,6.816479400749064e-05,0.061434872,,,0.09223939,,
