,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_epoch_loss_history,rmse_val_history
335,7.078651685393258e-06,0.046826757,0.026803147,0.020023612,,,0.07934755,0.0013639624,0.07798359,,
336,7.099719101123596e-06,0.015411595,0.0049317335,0.010479861,,,0.042401273,0.0034054487,0.038995825,,
337,7.120786516853932e-06,0.031219443,0.016239472,0.014979972,,,0.0365219,0.0019208125,0.03460109,,
338,7.14185393258427e-06,0.021012262,0.01865916,0.0023531015,,,0.046550646,0.0018243564,0.04472629,,
339,7.162921348314607e-06,0.019045647,0.018169506,0.00087614177,,,0.05490144,0.008551649,0.04634979,,
340,7.183988764044944e-06,0.04324468,0.035907406,0.0073372726,,,0.077691056,0.0022430862,0.07544797,,
341,7.205056179775281e-06,0.017340254,0.012442831,0.004897424,,,0.026526164,0.0013507768,0.025175387,,
342,7.226123595505618e-06,0.073073976,0.06864831,0.0044256654,,,0.076352775,0.0024068123,0.07394596,,
343,7.247191011235956e-06,0.021402791,0.013049873,0.008352918,,,0.031407,0.004520215,0.026886785,,
344,7.268258426966292e-06,0.060706772,0.05856286,0.0021439109,,,0.007763046,0.0013469011,0.006416145,,
345,7.28932584269663e-06,0.068973415,0.06609665,0.002876765,,,0.062854916,0.0036633497,0.05919157,,
346,7.310393258426967e-06,0.07483557,0.054451212,0.020384353,,,0.034863282,0.007968113,0.02689517,,
347,7.331460674157303e-06,0.027035471,0.011333343,0.015702128,,,0.08944084,0.0013590676,0.08808177,,
348,7.352528089887641e-06,0.050589353,0.04585471,0.004734641,,,0.055040553,0.0017443502,0.053296205,,
349,7.3735955056179776e-06,0.018677058,0.015712585,0.0029644724,,,0.020651719,0.0025486255,0.018103093,,
350,7.3946629213483145e-06,0.0635225,0.053164817,0.010357688,,,0.072046,0.001518751,0.07052725,,
351,7.4157303370786515e-06,0.008253986,0.0052073672,0.003046619,,,0.02753638,0.001023785,0.026512595,,
352,7.436797752808989e-06,0.07780189,0.04972732,0.02807457,,,0.04610571,0.0008017937,0.045303915,,
353,7.457865168539326e-06,0.11073091,0.103936374,0.0067945356,,,0.051966257,0.0013260198,0.050640237,,
354,7.478932584269663e-06,0.10332559,0.099859744,0.0034658427,,,0.05453362,0.0021771484,0.05235647,,
355,7.5e-06,0.016604718,0.008234232,0.008370486,,,0.05449307,0.0023120819,0.052180987,,
356,7.521067415730338e-06,0.019760411,0.014496904,0.005263507,,,0.028762436,0.0010887311,0.027673705,,
357,7.542134831460673e-06,0.046053775,0.0057118544,0.04034192,,,0.015617738,0.0019559967,0.01366174,,
358,7.563202247191011e-06,0.027621947,0.02363098,0.003990966,,,0.06300998,0.0027956646,0.060214315,,
359,7.584269662921349e-06,0.068984024,0.05087648,0.018107546,,,0.0093614,0.0056348774,0.003726523,,
360,7.605337078651686e-06,0.0073519144,0.0033257362,0.0040261783,,,0.101453885,0.0015049721,0.09994891,,
361,7.626404494382022e-06,0.014658233,0.005758631,0.008899602,,,0.05881591,0.0059924116,0.0528235,,
362,7.64747191011236e-06,0.01912734,0.014501917,0.004625421,,,0.07646123,0.005127055,0.071334176,,
363,7.668539325842697e-06,0.05767999,0.043615825,0.014064165,,,0.02656194,0.0012179115,0.02534403,,
364,7.689606741573034e-06,0.023014765,0.02043781,0.0025769551,,,0.025293522,0.0034758612,0.02181766,,
365,7.71067415730337e-06,0.020380437,0.006696704,0.013683734,,,0.024639819,0.00068825966,0.023951558,,
366,7.731741573033708e-06,0.05124899,0.042282008,0.0089669805,,,0.012319245,0.0018746405,0.010444605,,
