,lr_history,train_loss_history,train_epoch_loss_history,rmse_train_history,val_loss_history,val_epoch_loss_history,rmse_val_history
273,5.48e-06,11.661332,,,1.0347054,,
274,5.500000000000001e-06,0.60360515,,,1.6338563,,
275,5.5200000000000005e-06,0.9926913,,,6.3172207,,
276,5.54e-06,0.3060838,,,5.38194,,
277,5.56e-06,17.026232,,,9.671999,,
278,5.580000000000001e-06,0.63177234,,,8.094881,,
279,5.600000000000001e-06,3.6129615,,,9.920375,,
280,5.62e-06,53.571297,,,3.2076843,,
281,5.64e-06,24.969687,,,7.672055,,
282,5.66e-06,23.219276,,,1.3430685,,
283,5.680000000000001e-06,0.903429,,,5.058977,,
284,5.7000000000000005e-06,6.1323633,,,8.451039,,
285,5.72e-06,10.869845,,,15.576443,,
286,5.74e-06,1.0301908,,,0.73457706,,
287,5.76e-06,8.6612015,,,0.5037386,,
288,5.78e-06,1.2267759,,,8.25352,,
289,5.8e-06,2.2745304,,,9.427981,,
290,5.82e-06,7.518621,,,3.2273662,,
291,5.84e-06,88.95166,,,0.67239666,,
292,5.86e-06,1.4065032,,,3.598727,,
293,5.8800000000000005e-06,19.91295,,,7.352654,,
294,5.9e-06,13.089666,,,3.2476425,,
295,5.920000000000001e-06,0.5257996,,,16.784756,,
296,5.940000000000001e-06,45.127712,,,4.518163,,
297,5.9600000000000005e-06,142.41463,,,4.5630784,,
298,5.98e-06,2.9457283,,,8.645689,,
299,6e-06,29.437199,,,5.5770707,,
300,6.02e-06,1.5331453,,,3.102594,,
301,6.040000000000001e-06,1.4681392,,,0.6962222,,
302,6.0600000000000004e-06,1.2377946,,,0.24391964,,
303,6.08e-06,87.43011,,,11.749788,,
304,6.1e-06,1.5296421,,,8.306595,,
305,6.12e-06,1.5151476,,,3.2801573,,
306,6.1400000000000005e-06,3.2156413,,,0.39318353,,
307,6.16e-06,0.7928582,,,2.7035127,,
308,6.18e-06,1.354842,,,0.65657157,,
309,6.2e-06,31.498745,,,1.1236107,,
310,6.22e-06,0.93639827,,,10.836654,,
311,6.24e-06,0.49446815,,,5.992271,,
312,6.26e-06,22.701448,,,11.228934,,
313,6.28e-06,19.68178,,,5.863689,,
314,6.300000000000001e-06,5.7763953,,,6.024234,,
315,6.320000000000001e-06,47.20954,,,10.442029,,
316,6.34e-06,0.5505189,,,9.139892,,
317,6.360000000000001e-06,3.1217363,,,2.6391857,,
318,6.38e-06,53.94919,,,13.854648,,
319,6.4000000000000006e-06,7.4174833,,,11.961477,,
320,6.4199999999999995e-06,56.264503,,,3.331563,,
321,6.44e-06,64.20869,,,0.33840764,,
322,6.460000000000001e-06,21.517202,,,4.8967767,,
323,6.48e-06,86.39817,,,1.4990902,,
324,6.5000000000000004e-06,39.77985,,,0.2545393,,
325,6.519999999999999e-06,2.865605,,,13.470544,,
326,6.54e-06,0.41797948,,,0.3450509,,
327,6.560000000000001e-06,0.39493024,,,9.921571,,
328,6.58e-06,1.301518,,,2.9203982,,
329,6.6e-06,18.16052,,,1.2108285,,
330,6.62e-06,13.721209,,,6.8367233,,
331,6.640000000000001e-06,1.1849835,,,2.5817547,,
332,6.660000000000001e-06,30.958422,,,0.7558057,,
333,6.68e-06,40.83301,,,3.4790354,,
334,6.700000000000001e-06,1.0013058,,,9.355048,,
335,6.72e-06,16.531761,,,13.542769,,
336,6.740000000000001e-06,0.55730724,,,5.6690035,,
